variant	seed	pre time	pre growth	pre ratio	pre ppgpp	min growth time	min growth growth	min growth ratio	min growth ppgpp	max ratio time	max ratio growth	max ratio ratio	max ratio ppgpp	max ppgpp time	max ppgpp growth	max ppgpp ratio	max ppgpp ppgpp	growth recovery time	growth recovery growth	growth recovery ratio	growth recovery ppgpp	ratio recovery time	ratio recovery growth	ratio recovery ratio	ratio recovery ppgpp	both recovery time	both recovery growth	both recovery ratio	both recovery ppgpp
27	1	0.0	1.7599283713955831	0.5191811402662316	20.583263469376934	274.0	-0.488246842347532	0.5132873157108246	49.16712516483645	7159.0	0.6511308826939185	0.5449040265526742	49.15665298124028	277.00000000000364	-0.48558578474854736	0.5134064974593648	49.167233009839094	861.0	0.6512892466151328	0.5199959848243557	49.15880706938142	11739.000000000004	0.7806079174356941	0.44998194051609186	49.15492547232975	11739.000000000004	0.7806079174356941	0.44998194051609186	49.15492547232975
27	7	0.0	1.8262668236796502	0.5063825777071921	20.582910533838888	211.0	0.1419915482648431	0.509807996108416	49.16302951793671	1249.9999999999964	0.6197066929381569	0.5690155086505765	49.15711627589982	216.0	0.1610860279289257	0.5100653641737212	49.16346112054928	1329.0	0.6502236478043238	0.5685966879611342	49.15669616132698	7314.248756218902	0.5657931502659922	0.4499800250571653	49.16148613977875	8341.000000000004	0.6500271136967621	0.44137139766804256	49.156747747930815
27	13	0.0	1.676391018351955	0.5110828871977287	20.583738604293806	274.0	0.15740290692010914	0.5221142575514938	49.16320070884676	1200.0	0.6292809571827847	0.5860406686905169	49.156960912283495	279.0	0.165205855810585	0.522643716147417	49.16334941701063	1239.0	0.6503047407428743	0.5859337639153233	49.15666986929203	11150.0	0.6921069591551718	0.449994035387125	49.156128676912935	11150.0	0.6921069591551718	0.449994035387125	49.156128676912935
27	15	0.0	1.4950371116526744	0.4992798981076701	20.58478459568557	252.99999999999636	0.270596995791294	0.5029236108072364	49.16166357214559	1119.9999999999927	0.573624336608489	0.5445407178964896	49.157720217704636	258.00000000000364	0.27476036616811733	0.5033266214217093	49.16181741238698	1419.0000000000036	0.6501236807129391	0.5422759407017278	49.156735737941354	7647.0	0.6163150517282517	0.449990454994434	49.157112174066334	12805.0	0.6500581074350638	0.42527030849372466	49.15663474009194
27	16	0.0	1.5031232471026856	0.5963769193970507	20.58475159241288	271.0	-0.11537717947994268	0.6100874601396976	49.16586986123067	1752.0000000000036	0.6432630298949157	0.6565850644195756	49.15672633148091	276.00000000000364	-0.10288856474323618	0.6104934735779438	49.16606095468473	1704.9651741293528	0.6500519168604484	0.6565234246701771	49.15622042767953	8434.000000000004	0.7604493627367085	0.449985304299954	49.15520590953804	8434.000000000004	0.7604493627367085	0.449985304299954	49.15520590953804
27	18	0.0	1.5985022565115865	0.5464833541407926	20.584213574436014	265.99999999999636	0.29192768151117915	0.5424560435510793	49.161361325967796	5384.999999999993	0.5041670823859142	0.5957618114436722	49.15877692014735	270.00000000000364	0.3005578136621159	0.5425558021107245	49.16148197426495	659.5273631840828	0.650821339994665	0.5496292058359942	49.15595980209216	10005.0	0.6330772566711839	0.44999589952906915	49.15694241236911	10152.0	0.6500687572492725	0.4489871217513248	49.156696279650525
27	20	0.0	1.3509840719745603	0.6483684193272882	20.585615601077876	274.41791044776255	0.37618744771374135	0.6556587909312146	49.16137488903552	1202.9999999999964	0.5089377786286974	0.6850616698349744	49.15864964673888	279.44278606965236	0.3808380724091142	0.6559878848104865	49.16152685914341	2440.0	0.6503134193416925	0.6769213123582305	49.15666383962704	16277.000000000007	0.7560355840150056	0.44999640960221005	49.15530828817056	16277.000000000007	0.7560355840150056	0.44999640960221005	49.15530828817056
27	23	0.0	1.4847405384600147	0.4933101796190011	20.584861202866744	272.26865671641644	0.16889292241780904	0.4941217841665779	49.16268823576208	905.0	0.7827044174139649	0.4983399004189013	49.15490274235035	275.28358208955615	0.17921639192259958	0.49415411201652193	49.16275878390813	439.00000000000364	0.6527384468675594	0.4960824483157581	49.15672416233387	7476.0	0.828215347210716	0.44999650760868726	49.15425839561496	7476.0	0.828215347210716	0.44999650760868726	49.15425839561496
27	29	0.0	1.7440734833289937	0.5273798462580261	20.583394781897614	278.54726368159027	0.48984213434330637	0.5157133165794667	49.15808669077554	0.0	1.7440734833289937	0.5273798462580261	20.583394781897614	1033.0	0.4951887641504915	0.5228961999228144	49.15877155999701	548.0	0.6500008401149852	0.5168088055614606	49.156671902593466	14010.0	0.6877646749376239	0.44999677607844324	49.15619083889442	14010.0	0.6877646749376239	0.44999677607844324	49.15619083889442
27	30	0.0	1.8131237810316296	0.49307526408026225	20.582998107384803	274.0	0.29872641610862904	0.49795949609195383	49.161336018414026	1426.9999999999964	0.7212943731429162	0.5065898070894918	49.15574224225973	277.00000000000364	0.3075824711010526	0.4980489969250257	49.161402554604514	458.00000000000364	0.6504113964723691	0.5021260569424935	49.15673422545653	5250.0	0.6996761396301003	0.44999275475060085	49.156066933662906	5250.0	0.6996761396301003	0.44999275475060085	49.156066933662906
27	31	0.0	1.5693407314409185	0.49136840928206316	20.584735472630094	261.746268656716	-0.14984536721478386	0.49818645748645385	49.16632199222388	3009.746268656716	0.5900071556533373	0.6120827240086354	49.15749954305566	265.746268656716	-0.13215795774715808	0.4982851713448724	49.16648064747169	3079.781094527363	0.650813724603861	0.6115919919125307	49.15614372369498	11976.746268656712	0.7075793450012705	0.4499986978776595	49.15591272718709	11976.746268656712	0.7075793450012705	0.4499986978776595	49.15591272718709
