variant	seed	pre time	pre growth	pre ratio	pre ppgpp	min growth time	min growth growth	min growth ratio	min growth ppgpp	max ratio time	max ratio growth	max ratio ratio	max ratio ppgpp	max ppgpp time	max ppgpp growth	max ppgpp ratio	max ppgpp ppgpp	growth recovery time	growth recovery growth	growth recovery ratio	growth recovery ppgpp	ratio recovery time	ratio recovery growth	ratio recovery ratio	ratio recovery ppgpp	both recovery time	both recovery growth	both recovery ratio	both recovery ppgpp
27	12	0.0	1.6149732697969619	0.4241061955365014	21.671644316933776	236.0	0.9581735928297489	0.4219500974568734	82.33811487348622	65.99999999999636	1.4069147644013125	0.4242859816706804	34.62109376019942	472.0	0.9656117200532031	0.4139911207547606	84.77758887537166	236.0	0.9581735928297489	0.4219500974568734	82.33811487348622	8806.313432835821	0.8721842567067347	0.29999480001386	49.643880723540526	8806.313432835821	0.8721842567067347	0.29999480001386	49.643880723540526
27	13	0.0	1.5080087622023846	0.4319843923352671	16.82064349347188	368.0	0.9251565416748777	0.4370073829667848	47.57470101074313	277.00000000000364	0.932462320814633	0.4378617358603921	39.220702501860025	1259.0	0.9395376881973609	0.40857778784223087	80.05146483801269	368.0	0.9251565416748777	0.4370073829667848	47.57470101074313	6869.0	0.8086518799407174	0.29999669506247245	51.85618767349589	6869.0	0.8086518799407174	0.29999669506247245	51.85618767349589
27	14	0.0	1.3528576247445465	0.40165700841366336	29.240831515689703	202.99999999999636	0.8516292842597997	0.39596447394177847	57.77490078674057	0.0	1.3528576247445465	0.40165700841366336	29.240831515689703	359.99999999999636	0.8947321483410984	0.3895367876534018	73.07656981670911	202.99999999999636	0.8516292842597997	0.39596447394177847	57.77490078674057	5971.0	0.8425619445544617	0.29999206806075684	51.79770621469939	5971.0	0.8425619445544617	0.29999206806075684	51.79770621469939
27	15	0.0	1.5067316232746948	0.40252751075956283	22.517027675644012	205.373134328358	0.9213310347051522	0.401535397560614	65.00766400960995	0.0	1.5067316232746948	0.40252751075956283	22.517027675644012	280.7462686567196	0.931189586329616	0.4002713614063769	75.64215508319329	205.373134328358	0.9213310347051522	0.401535397560614	65.00766400960995	5232.0	0.7525703783549108	0.2999890594580665	54.37577419997388	5232.0	0.7525703783549108	0.2999890594580665	54.37577419997388
27	16	0.0	1.538463176879707	0.41338492204607363	23.588770122757882	223.14427860696378	0.939772619416305	0.40941551703750967	74.71129992841452	0.0	1.538463176879707	0.41338492204607363	23.588770122757882	716.0	0.9636093996907137	0.3942048041783178	78.41545202237415	223.14427860696378	0.939772619416305	0.40941551703750967	74.71129992841452	6341.965174129353	0.7952984917719981	0.29998308038163923	53.87600348829194	6341.965174129353	0.7952984917719981	0.29998308038163923	53.87600348829194
27	17	0.0	1.527790532924038	0.4531505824944751	20.82442209363597	239.00000000000364	0.9160211472308956	0.4501255326274127	80.27828148926854	72.0	1.3146791113255671	0.4535368781688537	32.00092366523059	586.0	0.9405243738660178	0.4373850446990552	84.29730024917183	239.00000000000364	0.9160211472308956	0.4501255326274127	80.27828148926854	6405.487562189053	0.8510017515423842	0.29999089642569265	48.64052879988651	6405.487562189053	0.8510017515423842	0.29999089642569265	48.64052879988651
27	18	0.0	1.4142428685711914	0.3905377034615834	22.230038863433812	205.0	0.8685639584277633	0.38583535533359337	60.54514732573831	0.0	1.4142428685711914	0.3905377034615834	22.230038863433812	269.00000000000364	0.879292760817972	0.383172189516917	70.85881616996163	205.0	0.8685639584277633	0.38583535533359337	60.54514732573831	6337.0	0.8900034105919179	0.2999988839101526	50.19979916174822	6337.0	0.8900034105919179	0.2999988839101526	50.19979916174822
27	19	0.0	1.2386241436107222	0.37393722436936727	21.76909591557384	203.99999999999636	0.7648816211789994	0.3726104785758433	46.60056160256244	50.0	1.1127839484958983	0.37408979669210013	21.55072365806741	926.0	0.819958544767731	0.3584218370156731	66.56404600910145	203.99999999999636	0.7648816211789994	0.3726104785758433	46.60056160256244	4421.000000000004	0.7534272312512604	0.29999369496284173	60.1008193379147	4421.000000000004	0.7534272312512604	0.29999369496284173	60.1008193379147
27	20	0.0	1.4324069277622804	0.3870830234719562	23.57748399810197	206.0	0.8834935626057808	0.3867798361017864	60.625083532609445	101.00000000000364	1.1552962338095067	0.3878098353516515	35.98240433119825	270.00000000000364	0.8921726055095961	0.38535190198235536	70.54955200406145	206.0	0.8834935626057808	0.3867798361017864	60.625083532609445	7888.0	0.8760820785171378	0.29999781558158733	54.17239335398368	7888.0	0.8760820785171378	0.29999781558158733	54.17239335398368
27	21	0.0	1.5521452431618985	0.43831392187167856	23.79985702092212	255.0	0.920096914936791	0.4344566941619739	80.0342192771626	0.0	1.5521452431618985	0.43831392187167856	23.79985702092212	857.492537313432	0.976448806127174	0.4127118143330732	82.10577905846449	255.0	0.920096914936791	0.4344566941619739	80.0342192771626	6564.999999999996	0.8387570978711036	0.299999598783195	49.07255627191197	6564.999999999996	0.8387570978711036	0.299999598783195	49.07255627191197
