variant	seed	pre time	pre growth	pre ratio	pre ppgpp	min growth time	min growth growth	min growth ratio	min growth ppgpp	max ratio time	max ratio growth	max ratio ratio	max ratio ppgpp	max ppgpp time	max ppgpp growth	max ppgpp ratio	max ppgpp ppgpp	growth recovery time	growth recovery growth	growth recovery ratio	growth recovery ppgpp	ratio recovery time	ratio recovery growth	ratio recovery ratio	ratio recovery ppgpp	both recovery time	both recovery growth	both recovery ratio	both recovery ppgpp
27	0	0.0	1.2294175620417875	0.38048142244926547	18.20252115087205	201.0	-0.30629619078376913	0.38136394840175586	61.34232570222128	288.0	0.043068994856170335	0.38181326588545356	97.8057563217848	4061.0	0.30389551687161337	0.3205685783884048	143.9418080161726	2412.0	0.7502215959379598	0.33416089953787576	51.42858579820766	6511.0	0.6960398099779668	0.2999788392241958	49.37248856822599	6906.0	0.7504567419819574	0.28999688189423317	43.06089209338995
27	1	0.0	1.4737069004525547	0.38834863251865676	18.853772041968654	201.00995024875738	-0.1928771600231596	0.3861684505259429	81.48387983243228	3482.0099502487537	0.08366454137761241	0.42795898770293156	353.0547091733157	3510.0099502487574	0.0767872493724414	0.42784628913683825	355.4873950778586	9816.009950248761	0.7501737162936412	0.2851058662191859	58.236615948427556	8952.009950248757	0.6712296071034942	0.29999082896841844	66.86009266167672	9816.009950248761	0.7501737162936412	0.2851058662191859	58.236615948427556
27	3	0.0	1.3513824248959032	0.41090143696404624	20.532667384044775	201.0	-0.6877739661631044	0.41342993425938884	135.80866122614196	456.0	0.15947302131743976	0.41475530602462546	206.53932397787014	1148.0000000000036	0.23009929673123253	0.4120776372149342	267.6278907447612	6000.999999999996	0.7502042577262985	0.3485816528870858	78.33463543189177	8830.000000000004	0.8615096567802492	0.29998746345230437	44.45143151021947	8830.000000000004	0.8615096567802492	0.29998746345230437	44.45143151021947
27	4	0.0	1.4994248214048331	0.3983447454477037	20.907030975635486	201.0	-0.1878781626239189	0.4026931728868194	64.38454125847765	531.0	0.2825328261598256	0.40780757578283167	116.5482493022547	1186.0	0.3344962454645631	0.4065254586312821	136.3530147028362	683.0000000000036	0.7596520513040396	0.40722518259323726	109.17481691810579	5177.0	0.8536825636686189	0.2999991754858273	41.94830992859009	5177.0	0.8536825636686189	0.2999991754858273	41.94830992859009
27	5	0.0	1.6245202086256827	0.466056383492208	18.371133236741098	208.99999999999636	-0.36311140615184256	0.46882006261945963	61.9360388271688	2988.0	0.255465286614825	0.5580343215500506	182.02014088441496	2925.0	0.27372818146698347	0.5579471673438674	182.9519535582472	11044.054726368158	0.7501124187326236	0.2840004359552563	61.35979859525782	10295.0	0.6479824313014543	0.29998540709891164	61.882489304523084	11044.054726368158	0.7501124187326236	0.2840004359552563	61.35979859525782
27	6	0.0	1.8062202708144404	0.4734179900297041	17.87009449863307	202.61194029850594	-0.5410483597621991	0.48104822368212935	56.1755683005972	821.6119402985096	0.22332158475769576	0.5013049421253752	93.69341427197422	2790.179104477611	0.3732530152731998	0.4648427237090639	169.2862635397216	3802.6119402985096	0.7501699957117143	0.42761077108661877	103.79766099734978	8813.61194029851	0.7139026489303189	0.2999857299526936	60.31316371452401	10171.61194029851	0.7507651791317613	0.27952898312908797	52.84070534556452
27	7	0.0	1.2352986654470903	0.3863857147949151	16.868394627010225	201.0	-0.16856331291531887	0.3848936119268487	45.494430032372385	0.0	1.2352986654470903	0.3863857147949151	16.868394627010225	2941.2736318407915	0.20633086054870597	0.37012942905413554	163.49472550379704	3733.9999999999964	0.7534174170906782	0.3644689563374666	129.88703015858997	6314.0	0.8374423147539085	0.2999870937026669	39.13081478623949	6314.0	0.8374423147539085	0.2999870937026669	39.13081478623949
27	8	0.0	1.491334607195871	0.4277279870872649	21.798568113775325	201.0	-0.05654871967128563	0.4291967128085206	69.58078579399651	2240.0	0.3243149993098037	0.5008119193463161	99.79223659261336	4317.0	0.5083911146068772	0.4619567943443641	129.98056292677686	5796.000000000004	0.750407137210445	0.39814803010268734	105.39775918785986	8713.0	0.7795756578885574	0.29999078316832667	53.146172762508236	8713.0	0.7795756578885574	0.29999078316832667	53.146172762508236
27	9	0.0	1.5667689581915467	0.42193668013873753	18.30570098243245	201.0	-0.14738530429674948	0.4273728421708786	46.603440567033935	3386.0	0.35208973525432213	0.5160977751788509	104.71367356772876	4631.0	0.4224977009553649	0.48271415714240096	130.90859196772533	6424.0	0.7501140709595204	0.4056793641192404	89.5248932421137	10633.0	1.0032962837263346	0.2999985554171749	25.096722832737846	10633.0	1.0032962837263346	0.2999985554171749	25.096722832737846
27	10	0.0	1.6719068211978654	0.45229759055565955	18.907524628810123	201.0	-0.2921616414251234	0.45454786646940876	77.94556358544651	868.0	0.3855211010945562	0.4674794145971205	145.7404828061456	1713.0	0.30153819953148575	0.45809603590842396	189.5799149729731	4162.0	0.7500170716212801	0.40831627852763724	97.48454334428158	8635.000000000004	0.9232463565111833	0.2999842981233129	37.07640213458161	8635.000000000004	0.9232463565111833	0.2999842981233129	37.07640213458161
