division time	proteome pearson r	proteome pearson r p value	fluxome pearson r	fluxome pearson r p value	initial dry mass (fg)	final dry mass (fg)
1.003499999999999943e+02	6.689728476240262012e-01	8.954088433965271352e-290	7.275837759298727780e-01	1.855520016860604589e-04	4.021248867638744287e+02	7.823609368232089309e+02
1.126833333333333371e+02	6.574750709843818486e-01	1.418318949370397729e-276	7.296136801304423658e-01	1.743518123327228962e-04	4.021248867638744287e+02	7.820829709977256243e+02
9.801666666666666572e+01	6.646178408314534769e-01	1.049591626822205843e-284	7.820710570831267416e-01	2.812212308310051449e-05	4.021248867638744287e+02	7.824893335984270379e+02
9.768333333333333712e+01	6.702057857515977268e-01	3.171135008771806900e-291	6.331023628376183376e-01	2.066103055362095240e-03	4.021248867638744287e+02	7.820968667371623724e+02
1.067500000000000000e+02	6.608860747497709021e-01	1.981088311720889331e-280	8.141172830410168260e-01	7.099948187973870182e-06	4.021248867638744287e+02	7.821041494153005260e+02
7.829999999999999716e+01	6.679728861371495574e-01	1.329081805137032459e-288	7.892836272907077788e-01	2.105783637834541139e-05	4.021248867638744287e+02	7.821598703824499808e+02
8.263333333333333997e+01	6.645710937712097088e-01	1.188411010121180543e-284	7.624524676813917434e-01	5.868121431574869009e-05	4.021248867638744287e+02	7.821418722469686600e+02
7.493333333333333712e+01	6.842174875753926910e-01	3.212081715371674652e-308	7.811931480493582436e-01	2.910868952914763964e-05	4.021248867638744287e+02	7.821288195051256480e+02
9.568333333333333712e+01	6.789140778132466414e-01	1.124292680891274272e-301	7.392646565470034625e-01	1.287006112534867753e-04	4.021248867638744287e+02	7.821266917124517022e+02
7.848333333333333428e+01	6.915869751293717282e-01	1.504699651429225048e-317	7.747741503380275452e-01	3.728272335182569638e-05	4.021248867638744287e+02	7.820867883264020293e+02
1.080666666666666629e+02	6.690962051450293213e-01	6.414768303889447054e-290	8.413538102117961159e-01	1.764299301433428554e-06	4.021248867638744287e+02	7.820952116894482060e+02
8.693333333333333712e+01	6.850094550490182232e-01	3.292449444887875459e-309	7.475241923728276339e-01	9.822115246282930162e-05	4.021248867638744287e+02	7.821523255767770024e+02
9.346666666666666856e+01	6.910881897111019745e-01	6.572847279422794954e-317	7.595888453323127454e-01	6.495745340377154014e-05	4.021248867638744287e+02	7.820921525110809398e+02
1.095166666666666657e+02	6.674393558168733032e-01	5.581520507322419953e-288	7.387444088063024328e-01	1.308670912961909093e-04	4.021248867638744287e+02	7.820972278108474711e+02
1.056500000000000057e+02	6.748172924817735785e-01	1.028160022318020911e-296	8.399190523755751814e-01	1.910515186727129073e-06	4.021248867638744287e+02	7.821104860982422906e+02
1.000833333333333286e+02	6.710117675764536438e-01	3.540069746929379073e-292	7.322852463557046887e-01	1.605017228095272520e-04	4.021248867638744287e+02	7.821278078086065761e+02
1.067999999999999972e+02	6.769016839470818336e-01	3.147507984495775873e-299	7.446722456974190774e-01	1.079506334977240676e-04	4.021248867638744287e+02	7.821065738498687097e+02
9.718333333333333712e+01	6.918563408921176716e-01	6.778190349081688001e-318	7.381732439245415334e-01	1.332817646890977555e-04	4.021248867638744287e+02	7.821079234640612867e+02
9.601666666666666572e+01	6.819835103391853615e-01	1.907046015394003952e-305	7.368931676901753214e-01	1.388334286908507931e-04	4.021248867638744287e+02	7.821075224859619084e+02
1.084500000000000028e+02	6.813677782844898001e-01	1.097618904139051305e-304	7.237979583594862376e-01	2.081015914270284504e-04	4.021248867638744287e+02	7.821404656740662631e+02
9.859999999999999432e+01	6.808908263407305039e-01	4.245576801936507489e-304	8.116640919928469478e-01	7.959872332238549699e-06	4.021248867638744287e+02	7.821381974037360578e+02
9.334999999999999432e+01	6.723196401720684667e-01	9.941068582576029865e-294	7.654737910062738848e-01	5.263578939018288621e-05	4.021248867638744287e+02	7.820834296980613090e+02
8.496666666666666856e+01	6.637091670684170941e-01	1.169182347663306824e-283	7.792604505387625835e-01	3.138724789995302319e-05	4.021248867638744287e+02	7.821630085796562071e+02
9.011666666666666003e+01	6.834151053995825009e-01	3.205141662894477828e-307	7.622092284781392113e-01	5.919307495074084546e-05	4.021248867638744287e+02	7.824104399359137005e+02
1.033499999999999943e+02	6.882217806673167626e-01	2.966624225464154665e-313	7.046478978313515107e-01	3.618944465645603154e-04	4.021248867638744287e+02	7.820853398252377247e+02
8.458333333333332860e+01	6.719152977886482248e-01	3.005886195427460267e-293	7.915345174710360920e-01	1.919652372309147925e-05	4.021248867638744287e+02	7.820965361945795848e+02
9.551666666666666572e+01	6.746737981545605223e-01	1.528882368982594582e-296	7.389334278184407356e-01	1.300763446073375043e-04	4.021248867638744287e+02	7.821071199736156814e+02
1.064333333333333371e+02	6.749254244124015534e-01	7.623373251442304424e-297	7.480579847229867907e-01	9.648692690565692140e-05	4.021248867638744287e+02	7.820933524449403649e+02
8.241666666666667140e+01	6.947409547883554026e-01	1.254926740436766222e-321	7.750901431356083116e-01	3.683809890951205248e-05	4.021248867638744287e+02	7.821184098786245613e+02
1.129166666666666714e+02	6.804581254897448250e-01	1.445258880939267901e-303	7.245515288276465071e-01	2.034343012643963005e-04	4.021248867638744287e+02	7.820971757163854363e+02
1.034833333333333343e+02	6.683387650227115007e-01	4.959389538427822637e-289	7.326565900094142991e-01	1.586537452738431548e-04	4.021248867638744287e+02	7.820829869874335145e+02
9.654999999999999716e+01	6.715712143788136190e-01	7.696541720286980659e-293	7.609208882198916779e-01	6.196922299132984441e-05	4.021248867638744287e+02	7.821100505035692549e+02
8.734999999999999432e+01	6.672125006852124285e-01	1.026460501661988355e-287	8.174119111532718307e-01	6.073406334593246262e-06	4.021248867638744287e+02	7.821079065530364005e+02
1.084833333333333343e+02	6.808895760831185084e-01	4.260643830065049654e-304	7.236679335266480440e-01	2.089161526582455995e-04	4.021248867638744287e+02	7.821197777710067385e+02
8.061666666666666003e+01	6.823845346835303305e-01	6.085633758637427967e-306	8.007305249475658027e-01	1.299770291347594438e-05	4.021248867638744287e+02	7.820910992465728668e+02
1.013499999999999943e+02	6.715214968903391313e-01	8.815553610667858225e-293	5.175294945411739178e-01	1.626914967427010514e-02	4.021248867638744287e+02	7.820826790410396825e+02
1.039166666666666714e+02	6.801219692934927785e-01	3.737807304445154255e-303	7.894437157847884468e-01	2.092045217831967936e-05	4.021248867638744287e+02	7.821305320214237327e+02
8.393333333333333712e+01	6.667625372828450692e-01	3.431305411657162203e-287	8.117265136463948094e-01	7.936911685979251523e-06	4.021248867638744287e+02	7.820866394101644801e+02
9.906666666666666288e+01	6.651534812327091206e-01	2.524581954632253255e-285	7.432078433004115636e-01	1.132620925986540871e-04	4.021248867638744287e+02	7.821266032133958106e+02
8.216666666666667140e+01	6.827732182826180551e-01	2.007947982758385638e-306	7.423578252196273430e-01	1.164474583044661330e-04	4.021248867638744287e+02	7.820973921808208615e+02
9.023333333333333428e+01	6.854842507276258656e-01	8.373767323913051431e-310	7.683133992113670985e-01	4.745393033303652790e-05	4.021248867638744287e+02	7.821118071524138031e+02
1.105000000000000000e+02	6.612849956749120572e-01	6.962365154482743905e-281	7.408130004020371251e-01	1.224348535649426989e-04	4.021248867638744287e+02	7.821023360489630250e+02
1.168666666666666600e+02	6.519721243702873981e-01	1.843441119387331468e-270	6.824382115296298013e-01	6.535127067433201984e-04	4.021248867638744287e+02	7.821161387286540503e+02
8.525000000000000000e+01	6.856238602117056269e-01	5.595866597227753071e-310	7.526099450020050652e-01	8.274163237567528869e-05	4.021248867638744287e+02	7.821291307013707410e+02
1.079833333333333343e+02	6.544319977044074088e-01	3.536172516109249283e-273	7.246326143979558987e-01	2.029374999527847230e-04	4.021248867638744287e+02	7.820896081044713810e+02
8.348333333333333428e+01	6.816332792732979762e-01	5.163379893873826383e-305	7.731803121202446283e-01	3.959714789865257430e-05	4.021248867638744287e+02	7.820984249907987760e+02
1.239833333333333343e+02	6.562444450172023602e-01	3.389957862150786880e-275	7.063082519251455693e-01	3.455254798013284519e-04	4.021248867638744287e+02	7.820967727833944991e+02
9.178333333333333144e+01	6.761245970378298997e-01	2.739571435638705999e-298	7.690788625573126147e-01	4.613523143833239768e-05	4.021248867638744287e+02	7.820917068557096172e+02
8.295000000000000284e+01	6.850777741334659332e-01	2.704155658749175348e-309	7.731417275733160066e-01	3.965468902285389241e-05	4.021248867638744287e+02	7.821218103546657403e+02
1.027000000000000028e+02	6.791611840168916281e-01	5.611014818531680437e-302	8.062184639949330212e-01	1.020066792334957581e-05	4.021248867638744287e+02	7.821177234187362046e+02
8.293333333333333712e+01	6.694273826138932293e-01	2.618076495796479213e-290	8.004187094410776249e-01	1.317497207418700644e-05	4.021248867638744287e+02	7.821372145792749961e+02
1.031333333333333400e+02	6.580596139167600445e-01	3.124267379237525629e-277	7.413328887539394341e-01	1.203909012595296573e-04	4.021248867638744287e+02	7.821403951835329735e+02
9.031666666666666288e+01	6.594455488840269552e-01	8.532039423183020168e-279	7.932641478025268533e-01	1.786527741105660232e-05	4.021248867638744287e+02	7.821373731595961090e+02
1.012500000000000000e+02	6.734873786482280522e-01	4.030249819893254669e-295	7.299216284968244040e-01	1.727046083900138558e-04	4.021248867638744287e+02	7.821147268106028605e+02
1.070833333333333286e+02	6.517901909227719059e-01	2.921320693670392231e-270	7.207929960914558620e-01	2.276406458542123783e-04	4.021248867638744287e+02	7.821376054709646723e+02
9.134999999999999432e+01	6.771409522218472254e-01	1.614507178557021164e-299	7.405874057500909657e-01	1.233310574439520631e-04	4.021248867638744287e+02	7.821285537695948733e+02
9.341666666666667140e+01	6.785376523602789645e-01	3.236743258578728281e-301	8.297065295714759481e-01	3.296001916318900323e-06	4.021248867638744287e+02	7.821157731041641910e+02
8.504999999999999716e+01	6.812499387784350935e-01	1.533573968995169688e-304	7.507786423562636813e-01	8.805282056972432790e-05	4.021248867638744287e+02	7.821615991778517127e+02
1.009833333333333343e+02	6.680240240074715175e-01	1.158112836820213514e-288	5.636494289692750570e-01	7.790760405334246075e-03	4.021248867638744287e+02	7.821185537139156168e+02
9.448333333333333428e+01	6.806979488937948686e-01	7.331533175346472159e-304	8.313686450159829544e-01	3.023482646315650092e-06	4.021248867638744287e+02	7.820825372156446065e+02
9.516666666666667140e+01	6.722187153746908006e-01	1.310534578346009128e-293	7.463168584487354096e-01	1.022432841685223212e-04	4.021248867638744287e+02	7.821229761217457508e+02
9.246666666666666856e+01	6.825572538953058599e-01	3.718869527197531670e-306	8.078715194275154499e-01	9.468568061695576194e-06	4.021248867638744287e+02	7.820962266432986780e+02
1.038499999999999943e+02	6.728803418027817784e-01	2.136983963227394381e-294	7.220259277964934386e-01	2.194411213918782272e-04	4.021248867638744287e+02	7.821179678397443240e+02
8.596666666666666856e+01	6.876614844553562422e-01	1.519281081866755659e-312	7.675616180326665372e-01	4.878076272459891036e-05	4.021248867638744287e+02	7.821280995836993952e+02
9.720000000000000284e+01	6.820344216679969929e-01	1.649793548588013884e-305	7.699126217651077742e-01	4.473516496812630856e-05	4.021248867638744287e+02	7.821009810859368372e+02
9.213333333333333997e+01	6.937538607395727919e-01	2.401653104434299451e-320	7.508412766700477414e-01	8.786641459762286385e-05	4.021248867638744287e+02	7.821231011680163192e+02
8.501666666666666572e+01	6.789147500246739408e-01	1.122170084648798326e-301	8.132029000587024381e-01	7.410461275916474248e-06	4.021248867638744287e+02	7.821020364152559523e+02
1.075166666666666657e+02	6.566676354310091446e-01	1.140020544644148616e-275	7.364223544587945591e-01	1.409248992621431383e-04	4.021248867638744287e+02	7.821026445794798292e+02
1.016166666666666600e+02	6.825223347779998395e-01	4.108342348486877231e-306	8.119022287660880854e-01	7.872588682147223688e-06	4.021248867638744287e+02	7.821218889452109124e+02
8.871666666666666856e+01	6.802041732779192662e-01	2.963146301702072223e-303	7.331054427279471986e-01	1.564445409885341029e-04	4.021248867638744287e+02	7.820983677860183434e+02
9.666666666666667140e+01	6.859512977545717538e-01	2.172261203777662822e-310	7.831194605763727168e-01	2.698216652124273146e-05	4.021248867638744287e+02	7.821058695234587503e+02
1.037333333333333343e+02	6.694747867851142953e-01	2.302670521088454726e-290	6.884181838876856085e-01	5.601411423271758722e-04	4.021248867638744287e+02	7.821050434522821888e+02
9.204999999999999716e+01	6.622454048131227733e-01	5.578487842719164159e-282	7.691447139378146947e-01	4.602328639930677309e-05	4.021248867638744287e+02	7.821478112201243675e+02
1.104333333333333371e+02	6.670292896811975680e-01	1.678252554151949073e-287	7.473302215866625131e-01	9.885797730831103955e-05	4.021248867638744287e+02	7.821117053748239414e+02
9.090000000000000568e+01	6.769534032152898506e-01	2.724713024758788114e-299	8.896725587535437851e-01	6.815311824482423862e-08	4.021248867638744287e+02	7.821319600897236342e+02
1.010666666666666629e+02	6.866283497560602411e-01	3.058009131919303896e-311	8.013845205313300246e-01	1.263264833666126589e-05	4.021248867638744287e+02	7.821119738098027483e+02
1.163166666666666629e+02	6.793166669400650948e-01	3.622161659680874947e-302	7.170376172331154319e-01	2.542585078038258348e-04	4.021248867638744287e+02	7.820986851326806573e+02
1.080499999999999972e+02	6.765796305957968437e-01	7.722739727890385061e-299	7.408447303727947464e-01	1.223092540960031875e-04	4.021248867638744287e+02	7.820890838907705529e+02
1.177000000000000028e+02	6.664482956428192661e-01	7.960550066986903275e-287	7.095972315740075587e-01	3.149652577653238466e-04	4.021248867638744287e+02	7.820942844543105821e+02
7.834999999999999432e+01	6.984493193535116218e-01	0.000000000000000000e+00	7.675463099055261917e-01	4.880811120359099730e-05	4.021248867638744287e+02	7.821381597356378279e+02
9.208333333333332860e+01	6.781354095557713402e-01	1.000167332605389978e-300	7.199864223388219298e-01	2.331460015501206210e-04	4.021248867638744287e+02	7.821506575117209650e+02
1.337666666666666799e+02	6.755110904450030151e-01	1.505012374940666069e-297	7.966193273578884293e-01	1.551056130362071857e-05	4.021248867638744287e+02	7.821313272899105868e+02
7.440000000000000568e+01	6.851087444421468664e-01	2.473266294880897425e-309	7.587748223296220118e-01	6.684436218905310796e-05	4.021248867638744287e+02	7.821324455628650867e+02
1.071333333333333400e+02	6.802230872913817006e-01	2.808930650479540421e-303	7.251030007960382884e-01	2.000760345352559891e-04	4.021248867638744287e+02	7.822724593248058227e+02
1.127166666666666686e+02	6.698518521953316096e-01	8.287208771750121423e-291	7.390873790454657311e-01	1.294353502350287330e-04	4.021248867638744287e+02	7.820928050045195050e+02
8.971666666666666856e+01	6.867259479390567245e-01	2.304118511337025065e-311	7.612051117360837393e-01	6.134726392622165099e-05	4.021248867638744287e+02	7.821199876718203541e+02
9.821666666666666856e+01	6.747068360702451750e-01	1.395434882488529075e-296	7.450821107714712399e-01	1.065031336714351065e-04	4.021248867638744287e+02	7.821122168140493613e+02
9.126666666666666572e+01	6.760322627574933962e-01	3.541180961455811210e-298	7.428500305344537535e-01	1.145936730629832148e-04	4.021248867638744287e+02	7.821208477287796086e+02
1.048666666666666600e+02	6.528799160606145735e-01	1.844473250227152332e-271	7.694931650267117229e-01	4.543484614541508588e-05	4.021248867638744287e+02	7.821196768659056033e+02
9.491666666666667140e+01	6.734247259981547273e-01	4.788342603413429021e-295	7.498794307715630492e-01	9.076690377554496724e-05	4.021248867638744287e+02	7.821276018980429399e+02
9.248333333333333428e+01	6.560214078646756652e-01	6.016212513997762963e-275	7.616558212583928178e-01	6.037207473981336846e-05	4.021248867638744287e+02	7.820877527379452658e+02
9.581666666666666288e+01	6.902031480203604241e-01	8.926782535650455131e-316	7.024502638981030556e-01	3.845781567567127025e-04	4.021248867638744287e+02	7.821481611902690929e+02
9.750000000000000000e+01	6.701348575996542989e-01	3.844736338625720164e-291	7.298183974402455698e-01	1.732552878199781988e-04	4.021248867638744287e+02	7.821314739683714379e+02
1.176500000000000057e+02	6.569956103840896011e-01	4.893154991528134872e-276	6.995483703726008695e-01	4.163874484552252623e-04	4.021248867638744287e+02	7.820965599456524160e+02
8.516666666666667140e+01	6.701007596024537438e-01	4.217674483810945789e-291	7.467537858857423716e-01	1.007715724698833750e-04	4.021248867638744287e+02	7.821618757607591306e+02
1.035166666666666657e+02	6.765032210550312453e-01	9.553934594723570312e-299	6.953505436921194605e-01	4.663707211732891320e-04	4.021248867638744287e+02	7.822614056105317104e+02
1.292166666666666686e+02	6.730949378368392688e-01	1.185466852464528757e-294	6.998624791444961746e-01	4.128391862633924280e-04	4.021248867638744287e+02	7.821306530367003234e+02
1.047333333333333343e+02	6.817530615728334409e-01	3.673317642150922678e-305	7.222210011665729512e-01	2.181673519944211459e-04	4.021248867638744287e+02	7.820869948824138191e+02
9.684999999999999432e+01	6.708848018352621123e-01	5.002783202207819559e-292	7.507483066460437504e-01	8.814322551319713221e-05	4.021248867638744287e+02	7.821222293127159446e+02
8.758333333333332860e+01	6.719572189601989987e-01	2.680322033086671773e-293	7.956655792637132851e-01	1.615063828472482766e-05	4.021248867638744287e+02	7.821288965282194567e+02
1.004500000000000028e+02	6.656852992873265595e-01	6.116441646530531136e-286	7.200250281880545833e-01	2.328799106114077481e-04	4.021248867638744287e+02	7.820975331175945939e+02
8.566666666666667140e+01	6.778739965018205638e-01	2.080052979984351762e-300	7.697603096325953409e-01	4.498814255008712159e-05	4.021248867638744287e+02	7.821449929403420356e+02
8.803333333333333144e+01	6.923062264695589718e-01	1.785755810985059922e-318	8.108328874445437373e-01	8.271196144489911247e-06	4.021248867638744287e+02	7.823464783812735277e+02
9.786666666666666003e+01	6.756514742521769756e-01	1.019537352088499100e-297	7.359803220633097665e-01	1.429131864876590473e-04	4.021248867638744287e+02	7.821018925989067156e+02
7.373333333333333428e+01	6.820315226780939710e-01	1.663463945012484252e-305	8.264240928522106344e-01	3.898083330603896678e-06	4.021248867638744287e+02	7.821627101609478814e+02
8.526666666666666572e+01	6.699431095242488476e-01	6.469869863697518542e-291	7.530951813175131848e-01	8.138167830739717439e-05	4.021248867638744287e+02	7.820925912489897200e+02
1.375333333333333314e+02	6.552320299592508945e-01	4.563950734874747578e-274	6.642825364822059209e-01	1.022347575304696516e-03	4.021248867638744287e+02	7.821108983321059895e+02
8.038333333333333997e+01	6.761722648337322727e-01	2.399508638208142613e-298	7.338860361473515947e-01	1.526656391945049320e-04	4.021248867638744287e+02	7.821440948202687196e+02
9.978333333333333144e+01	6.711968701810073767e-01	2.137479934228393093e-292	3.795600269626860923e-01	8.968887036277396752e-02	4.021248867638744287e+02	7.821167756982022183e+02
1.082999999999999972e+02	6.657098295959338330e-01	5.728872288726065554e-286	7.207952306267488840e-01	2.276255503748869039e-04	4.021248867638744287e+02	7.821289089492993298e+02
9.265000000000000568e+01	6.775810746576783616e-01	4.720769300631621032e-300	7.806181910878413621e-01	2.977099562316422950e-05	4.021248867638744287e+02	7.820841855254866459e+02
1.022666666666666657e+02	6.816213259949838177e-01	5.341791550961679713e-305	7.600952538035460337e-01	6.380702315467581614e-05	4.021248867638744287e+02	7.820982987114416574e+02
1.187833333333333314e+02	6.810258870377660090e-01	2.895274385394189026e-304	7.620385859965297382e-01	5.955447167343961738e-05	4.021248867638744287e+02	7.820924552719202438e+02
8.415000000000000568e+01	6.820246577133179944e-01	1.696288965395550400e-305	8.062889262831196557e-01	1.016848203844900411e-05	4.021248867638744287e+02	7.820958552570880329e+02
8.313333333333333997e+01	6.720653925523363270e-01	1.993802490639351185e-293	6.980247770861485179e-01	4.339709135179927444e-04	4.021248867638744287e+02	7.821007794308175107e+02
8.081666666666666288e+01	6.796970589395325835e-01	1.240084628727912225e-302	7.890256839926513832e-01	2.128085019357092974e-05	4.021248867638744287e+02	7.820900587553849164e+02
1.051166666666666600e+02	6.751772948010479336e-01	3.795993765369835797e-297	7.470753999584600624e-01	9.970000127602854248e-05	4.021248867638744287e+02	7.821050364189700304e+02
1.005833333333333286e+02	6.934472999803118487e-01	5.994004415346003074e-320	8.240506619925707099e-01	4.391458631558313906e-06	4.021248867638744287e+02	7.821422125802769187e+02
1.005499999999999972e+02	6.707317892671156301e-01	7.587965095461875525e-292	7.057422368574703953e-01	3.510328908491220463e-04	4.021248867638744287e+02	7.820978987253602099e+02
1.184333333333333371e+02	6.643173630629373161e-01	2.331322206739018139e-284	6.794414740784646689e-01	7.050861079013297488e-04	4.021248867638744287e+02	7.821064397417919736e+02
1.067500000000000000e+02	6.684090796758592745e-01	4.102808413648035984e-289	7.463295911771221647e-01	1.022001350487763380e-04	4.021248867638744287e+02	7.820839325370509414e+02
8.433333333333332860e+01	6.811282596569698811e-01	2.165802036098890063e-304	7.872027223348053715e-01	2.291642952844276366e-05	4.021248867638744287e+02	7.821010482036945177e+02
1.102000000000000028e+02	6.635774094191438932e-01	1.657185686314340900e-283	7.200180561872833174e-01	2.329279458325806470e-04	4.021248867638744287e+02	7.821038746294086650e+02
1.014833333333333343e+02	6.566951584071801795e-01	1.061953171841549834e-275	7.267414897117340233e-01	1.903780017871920026e-04	4.021248867638744287e+02	7.820875315655334816e+02
8.695000000000000284e+01	6.785818445828358803e-01	2.859108500919653589e-301	7.295389412961020836e-01	1.747536210865593108e-04	4.021248867638744287e+02	7.821065840990315792e+02
1.042999999999999972e+02	6.854305579257802261e-01	9.777299494156332571e-310	8.208639205530943173e-01	5.139467367700466159e-06	4.021248867638744287e+02	7.821160206896145155e+02
9.233333333333332860e+01	6.784848277685474605e-01	3.754029661957879801e-301	7.965360376453686220e-01	1.556556294935182514e-05	4.021248867638744287e+02	7.820987344046027374e+02
1.038166666666666629e+02	6.611510913366449582e-01	9.891829629958176266e-281	7.337793866593761427e-01	1.531772502369273985e-04	4.021248867638744287e+02	7.821327195343519634e+02
1.053499999999999943e+02	6.752748381864795979e-01	2.897135002305031868e-297	7.643933364977409939e-01	5.473250919901548279e-05	4.021248867638744287e+02	7.821147310216326787e+02
8.265000000000000568e+01	6.683311239480413946e-01	5.062621778136108202e-289	7.457971143550773396e-01	1.040180979787383420e-04	4.021248867638744287e+02	7.821540661255480700e+02
9.191666666666667140e+01	6.744915988318717082e-01	2.529443244584193889e-296	6.975998612448800484e-01	4.389865280568432484e-04	4.021248867638744287e+02	7.820816450786596761e+02
1.038499999999999943e+02	6.865831455941765471e-01	3.486270988535053050e-311	7.740714178038166082e-01	3.828826061830453535e-05	4.021248867638744287e+02	7.821350992173852319e+02
8.879999999999999716e+01	6.757358426627916304e-01	8.066948505051957627e-298	8.169551616306025554e-01	6.207469247126910317e-06	4.021248867638744287e+02	7.822080459571827760e+02
8.829999999999999716e+01	6.858825711845834006e-01	2.649802332753369137e-310	8.279543417935090188e-01	3.606373466845382920e-06	4.021248867638744287e+02	7.821083079886936957e+02
9.581666666666666288e+01	6.789609818236655991e-01	9.853929309441335553e-302	7.845654252662630501e-01	2.547597649785661065e-05	4.021248867638744287e+02	7.820983771036731014e+02
1.026333333333333400e+02	6.828850593384114820e-01	1.458979984488035392e-306	7.394920583518802548e-01	1.277633985133398980e-04	4.021248867638744287e+02	7.821325654456738903e+02
9.143333333333333712e+01	6.759206726127993115e-01	4.828416538558384737e-298	7.496035590905456569e-01	9.161392921381024510e-05	4.021248867638744287e+02	7.820932670726242577e+02
1.070999999999999943e+02	6.747654036024108848e-01	1.186812506308539712e-296	7.286674404624557955e-01	1.794981347846235883e-04	4.021248867638744287e+02	7.821073969827607471e+02
8.028333333333333144e+01	6.742068153264874075e-01	5.552237175857881668e-296	5.358627644758101605e-01	1.228704251142848439e-02	4.021248867638744287e+02	7.823526688090298649e+02
1.308666666666666742e+02	6.798969466567772457e-01	7.055842400974465439e-303	5.155133131964124704e-01	1.676409993452073963e-02	4.021248867638744287e+02	7.821059112704706422e+02
1.223166666666666629e+02	6.760899012222484350e-01	3.016977257678098717e-298	6.531949939288941298e-01	1.324686034230710113e-03	4.021248867638744287e+02	7.821029260997938763e+02
1.119666666666666686e+02	6.627223754472949535e-01	1.586987533195871697e-282	7.335554786801388172e-01	1.542561740447608574e-04	4.021248867638744287e+02	7.821381023602109508e+02
9.520000000000000284e+01	6.645074291997253857e-01	1.407408316591874528e-284	7.360319147799888606e-01	1.426798799125298224e-04	4.021248867638744287e+02	7.820817668783058707e+02
1.014833333333333343e+02	6.784067254538681535e-01	4.673842489891234212e-301	6.942799261121485044e-01	4.799092851007805377e-04	4.021248867638744287e+02	7.821249196913051946e+02
1.134500000000000028e+02	6.835959123010213467e-01	1.909866430634802500e-307	7.147213773664092828e-01	2.719737938895309981e-04	4.021248867638744287e+02	7.821275878992141770e+02
1.003499999999999943e+02	6.705004116272094139e-01	1.423925153220811961e-291	7.827417055492472686e-01	2.738818804429744836e-05	4.021248867638744287e+02	7.821214183890958793e+02
8.636666666666666003e+01	6.782102649818074758e-01	8.108716734574403340e-301	8.234927024368652315e-01	4.515084495895717392e-06	4.021248867638744287e+02	7.822952088119816381e+02
9.329999999999999716e+01	6.757461777767671540e-01	7.838797915514149744e-298	7.431789520832305929e-01	1.133691115956588663e-04	4.021248867638744287e+02	7.821321989088803548e+02
8.776666666666666572e+01	6.734929391046861058e-01	3.969061302944502561e-295	7.591101126174683023e-01	6.606148697084985113e-05	4.021248867638744287e+02	7.821209896736961582e+02
1.147333333333333343e+02	6.772710513162886192e-01	1.122742499544469305e-299	7.908115632919123783e-01	1.977806581311388609e-05	4.021248867638744287e+02	7.821180053977639091e+02
8.021666666666666856e+01	6.620841459908948234e-01	8.528379226918591029e-282	8.216385384006283932e-01	4.948077265948234021e-06	4.021248867638744287e+02	7.821658306452491161e+02
1.154333333333333371e+02	6.852202964636839866e-01	1.793155888710241556e-309	7.281157096317061317e-01	1.825587676454329877e-04	4.021248867638744287e+02	7.820904440129816066e+02
8.746666666666666856e+01	6.754453809910688777e-01	1.805825074188135516e-297	8.121860151625042157e-01	7.769666618182356185e-06	4.021248867638744287e+02	7.821141556517325171e+02
1.056500000000000057e+02	6.701813014377790978e-01	3.389174068877370662e-291	7.252277248826353162e-01	1.993231571665690139e-04	4.021248867638744287e+02	7.821369053193143372e+02
9.423333333333333428e+01	6.649147301531020959e-01	4.766286214515598227e-285	7.232510343547261522e-01	2.115463998142579917e-04	4.021248867638744287e+02	7.822558657158983806e+02
8.308333333333332860e+01	6.763463996043825865e-01	1.478280133086405604e-298	7.673137614393791273e-01	4.922520543820189508e-05	4.021248867638744287e+02	7.821625024740749268e+02
1.037500000000000000e+02	6.709930241323315281e-01	3.725546057098438676e-292	7.282236119897715909e-01	1.819566896875649703e-04	4.021248867638744287e+02	7.820832676797920158e+02
9.136666666666666003e+01	6.886086606775128072e-01	9.582981181316435877e-314	7.660355291923020005e-01	5.157347021415547699e-05	4.021248867638744287e+02	7.820926212907309036e+02
1.121333333333333400e+02	6.763554342902746708e-01	1.441578556287213408e-298	7.508337231647408405e-01	8.788887647479306229e-05	4.021248867638744287e+02	7.820985393506846322e+02
1.005166666666666657e+02	6.524394337625957219e-01	5.641690826152631701e-271	7.482677901308804058e-01	9.581257566926878848e-05	4.021248867638744287e+02	7.821065932057288137e+02
1.083499999999999943e+02	6.689079625621227043e-01	1.067033871648041544e-289	7.374105277913700629e-01	1.365661019731186630e-04	4.021248867638744287e+02	7.821005951472238849e+02
9.738333333333333997e+01	6.735814953294968488e-01	3.110661659567312309e-295	7.425568998576003166e-01	1.156945925585414401e-04	4.021248867638744287e+02	7.820815212548984618e+02
8.365000000000000568e+01	6.676789876773938648e-01	2.930935784182011583e-288	7.570327947053266948e-01	7.104251643686137607e-05	4.021248867638744287e+02	7.821407255894218906e+02
9.328333333333333144e+01	6.562617203559577561e-01	3.242568478813494729e-275	7.458217171501216880e-01	1.039334886950286674e-04	4.021248867638744287e+02	7.821023873375565927e+02
1.197833333333333314e+02	6.749330723152223710e-01	7.463741978981506768e-297	7.106531267835135557e-01	3.056592774550194176e-04	4.021248867638744287e+02	7.821040401716691122e+02
