division time	proteome pearson r	proteome pearson r p value	fluxome pearson r	fluxome pearson r p value	initial dry mass (fg)	final dry mass (fg)
4.556666666666666998e+01	7.478247395402896069e-01	0.000000000000000000e+00	8.208779057357639131e-01	5.135955339144394897e-06	4.021248867638744287e+02	7.821731112936397494e+02
1.800000000000000000e+02	7.355565698940009778e-01	0.000000000000000000e+00	4.675565039250603738e-01	3.257898812348532236e-02	4.021248867638744287e+02	4.072849388475347041e+02
1.800000000000000000e+02	7.397923421916556830e-01	0.000000000000000000e+00	5.118775938932347280e-01	1.768724026284769490e-02	4.021248867638744287e+02	6.614420828425616037e+02
1.800000000000000000e+02	7.391738180188934804e-01	0.000000000000000000e+00	4.858007762479674141e-01	2.557014921637124072e-02	4.021248867638744287e+02	6.745003963387953263e+02
1.800000000000000000e+02	7.333220180701521818e-01	0.000000000000000000e+00	6.593505468863609664e-01	1.148681733244156285e-03	4.021248867638744287e+02	4.646540503919147795e+02
1.800000000000000000e+02	7.393752727834236316e-01	0.000000000000000000e+00	2.020455452784282804e-02	9.307288782095076707e-01	4.021248867638744287e+02	6.771281507418971159e+02
1.800000000000000000e+02	7.349772895452930666e-01	0.000000000000000000e+00	2.957212570340426172e-01	1.930789028344843672e-01	4.021248867638744287e+02	4.045976084399603678e+02
1.800000000000000000e+02	7.380276287180080885e-01	0.000000000000000000e+00	5.906721059489484782e-01	4.812583473488747828e-03	4.021248867638744287e+02	6.912468735151992405e+02
1.800000000000000000e+02	7.404807932878360033e-01	0.000000000000000000e+00	3.458677626791072934e-01	1.245971715718364181e-01	4.021248867638744287e+02	7.012016015218189295e+02
1.800000000000000000e+02	7.404105350698851895e-01	0.000000000000000000e+00	5.283076048905405164e-01	1.381915921216124443e-02	4.021248867638744287e+02	6.859382573210477858e+02
1.933333333333333215e+01	7.431818652202681896e-01	0.000000000000000000e+00	8.152139248985935671e-01	6.742594093334249470e-06	4.021248867638744287e+02	4.503041586363758597e+02
1.800000000000000000e+02	7.389856899765840925e-01	0.000000000000000000e+00	6.044877729967228497e-01	3.701222966066185054e-03	4.021248867638744287e+02	6.830407095906975883e+02
4.431666666666666998e+01	7.479416141804822171e-01	0.000000000000000000e+00	7.152761970542578229e-01	2.676366955901132564e-04	4.021248867638744287e+02	7.822526696324132445e+02
1.658499999999999943e+02	7.393788363077540282e-01	0.000000000000000000e+00	5.968261418557863074e-01	4.287515705548155913e-03	4.021248867638744287e+02	7.821006367713155214e+02
1.800000000000000000e+02	7.391990476280601019e-01	0.000000000000000000e+00	5.146005267100001168e-01	1.699213068559012746e-02	4.021248867638744287e+02	6.478340024679182534e+02
1.800000000000000000e+02	7.392936962520449962e-01	0.000000000000000000e+00	5.693395634673373840e-01	7.062701411606772325e-03	4.021248867638744287e+02	6.569858159183520456e+02
1.800000000000000000e+02	7.396203253023936330e-01	0.000000000000000000e+00	5.258920993496125629e-01	1.434040013823618259e-02	4.021248867638744287e+02	6.790304433279304703e+02
4.650000000000000355e+00	7.477678813045952610e-01	0.000000000000000000e+00	5.512549287164497658e-01	9.591354993990686487e-03	4.021248867638744287e+02	4.056665299814987975e+02
1.800000000000000000e+02	7.372072622626465455e-01	0.000000000000000000e+00	6.010815155149984435e-01	3.953040037731165961e-03	4.021248867638744287e+02	4.585607501145118476e+02
1.800000000000000000e+02	7.361749758545176325e-01	0.000000000000000000e+00	4.281678268319533132e-01	5.281881725964483743e-02	4.021248867638744287e+02	4.092915455696579556e+02
4.443333333333333002e+01	7.463995646994747712e-01	0.000000000000000000e+00	8.315733780738011616e-01	2.991321682032448285e-06	4.021248867638744287e+02	7.821443077722840371e+02
1.797833333333333314e+02	7.373676447094661413e-01	0.000000000000000000e+00	6.503722809033449792e-01	1.412716825929968140e-03	4.021248867638744287e+02	7.820816121661346187e+02
1.800000000000000000e+02	7.365480272212540092e-01	0.000000000000000000e+00	7.707467477912429699e-01	4.337152596605399675e-05	4.021248867638744287e+02	4.899230365165230978e+02
4.778333333333333144e+01	7.471839187189122100e-01	0.000000000000000000e+00	8.216772722763808767e-01	4.938673064587035710e-06	4.021248867638744287e+02	7.821825277188866039e+02
5.353333333333333144e+01	7.490640370913147494e-01	0.000000000000000000e+00	6.819108175499122293e-01	6.623485950226149421e-04	4.021248867638744287e+02	7.821896095880401845e+02
1.800000000000000000e+02	7.397931731966513880e-01	0.000000000000000000e+00	4.715238877916930194e-01	3.093946317452805905e-02	4.021248867638744287e+02	6.909148205996675642e+02
4.454999999999999716e+01	7.439012985604394057e-01	0.000000000000000000e+00	7.974285014111130998e-01	1.498496764908175685e-05	4.021248867638744287e+02	7.821779325308373245e+02
1.800000000000000000e+02	7.393485154963189698e-01	0.000000000000000000e+00	5.320622536929108248e-01	1.303949768477823123e-02	4.021248867638744287e+02	6.725223182692377577e+02
1.800000000000000000e+02	7.382709608639671517e-01	0.000000000000000000e+00	5.482953958639507075e-01	1.006809734172634668e-02	4.021248867638744287e+02	6.706750265754151314e+02
4.989999999999999858e+01	7.468813194722551119e-01	0.000000000000000000e+00	7.787113334268382925e-01	3.206225999003669387e-05	4.021248867638744287e+02	7.822134702058356197e+02
1.800000000000000000e+02	7.385913029227251236e-01	0.000000000000000000e+00	7.485794113238176672e-01	9.481848948017542584e-05	4.021248867638744287e+02	6.935136677203672662e+02
4.650000000000000355e+00	7.479999582011191972e-01	0.000000000000000000e+00	5.386370567584969349e-01	1.176036153849733742e-02	4.021248867638744287e+02	4.057588350636435734e+02
4.743333333333333002e+01	7.479007468875464859e-01	0.000000000000000000e+00	3.052733172667760897e-01	1.784113560279697031e-01	4.021248867638744287e+02	7.821317515660944082e+02
1.800000000000000000e+02	7.360768544503364375e-01	0.000000000000000000e+00	6.088531868533151314e-01	3.398175399153680401e-03	4.021248867638744287e+02	4.162442718567772317e+02
7.870000000000000284e+01	7.480418616887037908e-01	0.000000000000000000e+00	7.934616753147952783e-01	1.771849183935033663e-05	4.021248867638744287e+02	7.822019616896316165e+02
1.779333333333333371e+02	7.454851476067155813e-01	0.000000000000000000e+00	8.547119717751444634e-01	8.081531898708414233e-07	4.021248867638744287e+02	7.821729215992588706e+02
1.800000000000000000e+02	7.387978211226771119e-01	0.000000000000000000e+00	5.578422732854084742e-01	8.596261334130647636e-03	4.021248867638744287e+02	6.758557508872841026e+02
1.800000000000000000e+02	7.393236751101405213e-01	0.000000000000000000e+00	8.318513695595147750e-01	2.948133040380579300e-06	4.021248867638744287e+02	6.945171154224399288e+02
5.718333333333333002e+01	7.461879957628001492e-01	0.000000000000000000e+00	7.558567107913669592e-01	7.400416983164484605e-05	4.021248867638744287e+02	7.822374620607085944e+02
6.583333333333333037e+00	7.464044156091165227e-01	0.000000000000000000e+00	4.138684168887764026e-01	6.216948783705954912e-02	4.021248867638744287e+02	4.093457992234574476e+02
1.800000000000000000e+02	7.389742327811384959e-01	0.000000000000000000e+00	5.771540738702988227e-01	6.154964233441264330e-03	4.021248867638744287e+02	6.512071235953571886e+02
4.936666666666666714e+01	7.462542435588029877e-01	0.000000000000000000e+00	7.497675555085431265e-01	9.110958147537873630e-05	4.021248867638744287e+02	7.820878531103471687e+02
5.325000000000000000e+01	7.474244472284597984e-01	0.000000000000000000e+00	7.819651068514287262e-01	2.823962206380864869e-05	4.021248867638744287e+02	7.821794451010141529e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.864975849074518077e-01	2.357782328279813393e-05	4.021248867638744287e+02	7.821895264999914161e+02
1.257999999999999972e+02	7.456049481842111915e-01	0.000000000000000000e+00	7.152353579114328896e-01	2.679539035846807389e-04	4.021248867638744287e+02	7.821841619594813437e+02
1.800000000000000000e+02	7.385786984030314750e-01	0.000000000000000000e+00	3.990554738186783412e-01	7.312938009594392719e-02	4.021248867638744287e+02	7.260266355721375930e+02
4.776666666666666572e+01	7.484678682174932263e-01	0.000000000000000000e+00	8.079338556203619071e-01	9.441883237713862682e-06	4.021248867638744287e+02	7.822427457513549598e+02
1.800000000000000000e+02	7.386942280763181268e-01	0.000000000000000000e+00	6.816733992757318950e-01	6.663593608148285843e-04	4.021248867638744287e+02	7.500621162984868988e+02
5.693333333333333002e+01	7.447356545036342146e-01	0.000000000000000000e+00	7.505863967482093724e-01	8.862709972885053416e-05	4.021248867638744287e+02	7.820824350070695345e+02
1.800000000000000000e+02	7.406676988380447302e-01	0.000000000000000000e+00	5.841157853594505234e-01	5.429572270970529566e-03	4.021248867638744287e+02	7.048011185661378022e+02
4.643333333333333002e+01	7.473622715219814250e-01	0.000000000000000000e+00	8.010207575288728066e-01	1.283457732516029646e-05	4.021248867638744287e+02	7.822229101669879583e+02
1.800000000000000000e+02	7.391218184401372460e-01	0.000000000000000000e+00	6.619337029465586220e-01	1.080959190994103172e-03	4.021248867638744287e+02	6.737424602654084538e+02
1.800000000000000000e+02	7.389204200521833910e-01	0.000000000000000000e+00	7.156224794226976327e-01	2.649599610410034462e-04	4.021248867638744287e+02	6.920375082918471890e+02
4.631666666666666998e+01	7.463756595543992178e-01	0.000000000000000000e+00	7.847415339329822936e-01	2.529762926849574183e-05	4.021248867638744287e+02	7.821864454819035473e+02
7.556666666666666288e+01	7.510448428096867524e-01	0.000000000000000000e+00	7.721135141140441638e-01	4.121504917207272897e-05	4.021248867638744287e+02	7.822420533075612639e+02
4.420000000000000284e+01	7.464019376156985075e-01	0.000000000000000000e+00	7.469016723365123900e-01	1.002776070221129566e-04	4.021248867638744287e+02	7.820890066888036927e+02
4.616666666666666252e+00	7.508592977275693192e-01	0.000000000000000000e+00	7.621884950325412689e-01	5.923688379181610487e-05	4.021248867638744287e+02	4.247191144980504305e+02
4.616666666666666430e+01	7.469131597052575122e-01	0.000000000000000000e+00	7.896813971088166850e-01	2.071791935754168615e-05	4.021248867638744287e+02	7.821542041431623602e+02
1.246666666666666679e+01	7.490404119794893401e-01	0.000000000000000000e+00	7.934505261726264580e-01	1.772674885459213237e-05	4.021248867638744287e+02	4.791727034260750315e+02
1.800000000000000000e+02	7.347551396771281329e-01	0.000000000000000000e+00	4.170652401156388356e-01	5.997740432306967323e-02	4.021248867638744287e+02	4.049236259693506099e+02
1.728499999999999943e+02	7.430904001016013227e-01	0.000000000000000000e+00	5.728640237115234513e-01	6.640537679937455473e-03	4.021248867638744287e+02	7.822053000491439434e+02
4.404999999999999716e+01	7.469554283771137060e-01	0.000000000000000000e+00	7.441856359004684895e-01	1.096912013114854028e-04	4.021248867638744287e+02	7.821405705643755937e+02
5.111666666666666714e+01	7.459364241994788092e-01	0.000000000000000000e+00	7.745385007769739483e-01	3.761732611656122126e-05	4.021248867638744287e+02	7.820804677321393683e+02
6.425000000000000000e+01	7.401544752177282582e-01	0.000000000000000000e+00	5.212526866056003128e-01	1.538613303071253123e-02	4.021248867638744287e+02	5.098572421253702487e+02
4.633333333333333748e+00	7.515752367730298422e-01	0.000000000000000000e+00	3.622790412089879619e-01	1.065515393398669963e-01	4.021248867638744287e+02	4.205248869269341867e+02
1.800000000000000000e+02	7.398457150479835764e-01	0.000000000000000000e+00	6.410721196313378112e-01	1.738548451234153691e-03	4.021248867638744287e+02	6.972102474380812964e+02
1.800000000000000000e+02	7.389917212780067191e-01	0.000000000000000000e+00	7.124732296948020904e-01	2.901710529670708714e-04	4.021248867638744287e+02	6.998566019671468439e+02
4.645000000000000284e+01	7.474864439638189140e-01	0.000000000000000000e+00	7.664476759932455918e-01	5.080591979666539295e-05	4.021248867638744287e+02	7.821559756969188584e+02
1.486500000000000057e+02	7.382358323796042177e-01	0.000000000000000000e+00	7.214594287293790709e-01	2.231764914294088640e-04	4.021248867638744287e+02	7.822224667836960634e+02
1.800000000000000000e+02	7.402575852497979003e-01	0.000000000000000000e+00	4.999934418643467993e-01	2.099345641196970549e-02	4.021248867638744287e+02	6.663349513846808350e+02
1.800000000000000000e+02	7.397937400150024212e-01	0.000000000000000000e+00	5.385103879607026078e-01	1.178400168508322160e-02	4.021248867638744287e+02	6.243145464310832722e+02
1.680333333333333314e+02	7.387139159994746684e-01	0.000000000000000000e+00	6.052987056549646860e-01	3.643285766944750342e-03	4.021248867638744287e+02	7.821363419807873925e+02
1.800000000000000000e+02	7.390046640715187687e-01	0.000000000000000000e+00	5.434857642094138575e-01	1.088403135497330136e-02	4.021248867638744287e+02	6.733766060043403741e+02
1.800000000000000000e+02	7.393756691112820523e-01	0.000000000000000000e+00	5.345243766068938918e-01	1.254789245793005471e-02	4.021248867638744287e+02	6.475400688078275380e+02
5.031666666666666998e+01	7.298816366083521467e-01	0.000000000000000000e+00	7.384393423549626689e-01	1.321520607111717309e-04	4.021248867638744287e+02	6.215188921864933036e+02
4.689999999999999858e+01	7.452239932157113111e-01	0.000000000000000000e+00	7.977477248324910120e-01	1.478193086791800683e-05	4.021248867638744287e+02	7.821871098406027158e+02
4.993333333333333002e+01	7.471574257826242293e-01	0.000000000000000000e+00	7.417441409683871445e-01	1.187949811254805974e-04	4.021248867638744287e+02	7.821499969968347159e+02
1.800000000000000000e+02	7.392728262328903677e-01	0.000000000000000000e+00	4.920088729363520930e-01	2.347962360293743764e-02	4.021248867638744287e+02	6.600727139088253352e+02
1.800000000000000000e+02	7.326419640994064064e-01	0.000000000000000000e+00	6.158369424213467891e-01	2.956539647267864088e-03	4.021248867638744287e+02	4.303226502682194905e+02
4.756666666666666998e+01	7.470093698073021482e-01	0.000000000000000000e+00	7.754138036224951236e-01	3.638746736103714137e-05	4.021248867638744287e+02	7.821238062050183544e+02
1.800000000000000000e+02	7.390612139811513215e-01	0.000000000000000000e+00	5.681320230440797259e-01	7.212326092139864121e-03	4.021248867638744287e+02	6.940702458864059281e+02
3.795000000000000284e+01	7.338662073731513358e-01	0.000000000000000000e+00	8.562444429177519245e-01	7.353059394893057580e-07	4.021248867638744287e+02	5.898460261913571685e+02
1.800000000000000000e+02	7.393924569644064748e-01	0.000000000000000000e+00	5.724147189754361653e-01	6.693169419790904844e-03	4.021248867638744287e+02	6.328179596786758339e+02
1.625500000000000114e+02	7.401087937417917262e-01	0.000000000000000000e+00	7.456131039811110250e-01	1.046528004881413083e-04	4.021248867638744287e+02	6.810173136554694793e+02
4.408333333333333570e+01	7.476345799672636794e-01	0.000000000000000000e+00	7.318009719807636593e-01	1.629395333239990243e-04	4.021248867638744287e+02	7.821304044639268795e+02
4.751666666666666572e+01	7.469352185723809878e-01	0.000000000000000000e+00	7.527412256818495351e-01	8.237177131241842304e-05	4.021248867638744287e+02	7.821289684873106580e+02
1.166666666666666714e+02	7.422052185762186838e-01	0.000000000000000000e+00	7.855929897253067784e-01	2.445058649065745603e-05	4.021248867638744287e+02	7.821090682851227029e+02
1.800000000000000000e+02	7.405886181991814254e-01	0.000000000000000000e+00	7.461813773169492237e-01	1.027033829651117261e-04	4.021248867638744287e+02	7.757873257731130252e+02
1.800000000000000000e+02	7.353980041238928900e-01	0.000000000000000000e+00	6.796396848372040500e-01	7.015711291167462749e-04	4.021248867638744287e+02	4.053120284719319670e+02
1.623000000000000114e+02	7.354489198364865254e-01	0.000000000000000000e+00	4.507597287383739437e-01	4.029031749191191308e-02	4.021248867638744287e+02	4.135466691262075756e+02
1.800000000000000000e+02	7.396294907816088893e-01	0.000000000000000000e+00	6.296997150058409876e-01	2.220967322011698462e-03	4.021248867638744287e+02	7.007207603099170683e+02
1.800000000000000000e+02	7.386067003503566930e-01	0.000000000000000000e+00	6.628849668328473665e-01	1.056887710323615743e-03	4.021248867638744287e+02	6.774756888305182656e+02
1.800000000000000000e+02	7.382144115889610614e-01	0.000000000000000000e+00	7.931271142897106108e-01	1.796773048776764911e-05	4.021248867638744287e+02	4.026775525294351610e+02
1.800000000000000000e+02	7.392195945677045854e-01	0.000000000000000000e+00	6.409761014592952888e-01	1.742216969013572498e-03	4.021248867638744287e+02	6.946167162112490132e+02
1.800000000000000000e+02	7.389451906737891651e-01	0.000000000000000000e+00	9.749165056282338426e-02	6.741858660422891392e-01	4.021248867638744287e+02	6.628497840111610913e+02
4.921666666666666856e+01	7.483333369951394864e-01	0.000000000000000000e+00	7.369414975566791481e-01	1.386202580017900957e-04	4.021248867638744287e+02	7.821804510279750957e+02
9.711666666666666003e+01	7.426615757309020793e-01	0.000000000000000000e+00	6.304282593103373022e-01	2.187014239723114335e-03	4.021248867638744287e+02	7.822131389052328814e+02
1.800000000000000000e+02	7.402434142190260635e-01	0.000000000000000000e+00	5.726464417771965909e-01	6.665982544031964427e-03	4.021248867638744287e+02	6.908796913172141103e+02
4.471666666666666856e+01	7.460017858626853959e-01	0.000000000000000000e+00	8.224018211314590987e-01	4.765620155185092058e-06	4.021248867638744287e+02	7.820903576577120475e+02
1.800000000000000000e+02	7.389456761028534437e-01	0.000000000000000000e+00	5.580927778972835096e-01	8.560159614740275522e-03	4.021248867638744287e+02	7.101632451819436938e+02
1.800000000000000000e+02	7.424125189286349125e-01	0.000000000000000000e+00	3.562466652243501675e-01	1.129484118850346830e-01	4.021248867638744287e+02	7.807448085911191811e+02
1.800000000000000000e+02	7.384876650517919749e-01	0.000000000000000000e+00	4.350260922692172350e-01	4.873638947974727464e-02	4.021248867638744287e+02	6.935626823592904202e+02
1.800000000000000000e+02	7.330544470193510742e-01	0.000000000000000000e+00	5.149664497149692988e-01	1.690041846923804117e-02	4.021248867638744287e+02	5.004105979932328410e+02
1.800000000000000000e+02	7.325299815863142161e-01	0.000000000000000000e+00	5.328846945964557102e-01	1.287357543999495882e-02	4.021248867638744287e+02	4.641076243997208621e+02
1.800000000000000000e+02	7.373511594884588627e-01	0.000000000000000000e+00	4.470841651107698156e-01	4.215299400390720708e-02	4.021248867638744287e+02	4.264639542242392736e+02
1.800000000000000000e+02	7.353353995586344727e-01	0.000000000000000000e+00	6.707910592423805829e-01	8.738193732813637898e-04	4.021248867638744287e+02	4.048975596355733160e+02
4.501666666666666572e+01	7.417285883916655553e-01	0.000000000000000000e+00	5.492795677762563056e-01	9.907459215633950336e-03	4.021248867638744287e+02	4.768338856146626767e+02
1.800000000000000000e+02	7.373743498217516512e-01	0.000000000000000000e+00	2.013846998719498460e-01	3.813730402375227202e-01	4.021248867638744287e+02	4.152399447919502791e+02
1.800000000000000000e+02	7.384549006532464821e-01	0.000000000000000000e+00	5.338929343029719110e-01	1.267251146421292246e-02	4.021248867638744287e+02	6.934632469865364328e+02
1.800000000000000000e+02	7.389246547371589591e-01	0.000000000000000000e+00	6.141390205078850473e-01	3.059224133030825216e-03	4.021248867638744287e+02	6.764560934066678328e+02
1.800000000000000000e+02	7.343999940207486254e-01	0.000000000000000000e+00	7.888065775319416106e-01	2.147189882323337267e-05	4.021248867638744287e+02	4.515327840876730079e+02
1.800000000000000000e+02	7.393703315890378658e-01	0.000000000000000000e+00	4.704775842122015939e-01	3.136539673520226390e-02	4.021248867638744287e+02	6.492281532851739030e+02
1.800000000000000000e+02	7.391795428563158188e-01	0.000000000000000000e+00	5.579368323646037853e-01	8.582619222188087038e-03	4.021248867638744287e+02	6.782414604015232271e+02
1.582500000000000000e+02	7.391359510078056028e-01	0.000000000000000000e+00	4.422027707244555184e-02	8.490530610087065888e-01	4.021248867638744287e+02	6.596563090726210703e+02
4.708333333333333570e+01	7.471887139640122077e-01	0.000000000000000000e+00	8.358677288371416658e-01	2.382374611990152466e-06	4.021248867638744287e+02	7.825655361408691988e+02
4.514999999999999858e+01	7.469489183433913881e-01	0.000000000000000000e+00	4.390903296331531425e-01	4.643456692951074272e-02	4.021248867638744287e+02	7.823384882277091492e+02
1.257333333333333343e+02	7.433874173400387697e-01	0.000000000000000000e+00	7.080318712480720977e-02	7.603844013920332268e-01	4.021248867638744287e+02	7.821762071212426690e+02
1.800000000000000000e+02	7.384934021101038359e-01	0.000000000000000000e+00	4.937024320108721609e-01	2.293363970281060357e-02	4.021248867638744287e+02	6.496278960579381874e+02
1.800000000000000000e+02	7.368875026501355840e-01	0.000000000000000000e+00	7.062593597965696190e-01	3.459982683243693186e-04	4.021248867638744287e+02	4.052040691006974384e+02
1.800000000000000000e+02	7.393281910763465081e-01	0.000000000000000000e+00	5.042278514586712168e-01	1.976312144991293485e-02	4.021248867638744287e+02	6.290707072984237129e+02
1.800000000000000000e+02	7.396682227762182427e-01	0.000000000000000000e+00	5.376110655899797308e-01	1.195295566216918876e-02	4.021248867638744287e+02	6.918510679956459626e+02
1.800000000000000000e+02	7.387438807399634433e-01	0.000000000000000000e+00	5.171660794485438695e-01	1.635748278335830835e-02	4.021248867638744287e+02	6.779942400202062345e+02
6.258333333333333570e+01	7.468471213930258923e-01	0.000000000000000000e+00	8.157395040550161625e-01	6.576976546067980462e-06	4.021248867638744287e+02	7.821982079888155113e+02
4.413333333333333286e+01	7.448733189097824781e-01	0.000000000000000000e+00	7.861551516152758268e-01	2.390496284533380768e-05	4.021248867638744287e+02	7.821097074041374526e+02
4.900000000000000000e+01	7.463073152210446537e-01	0.000000000000000000e+00	7.630231486137991626e-01	5.749533252100133199e-05	4.021248867638744287e+02	7.821323315706467838e+02
1.800000000000000000e+02	7.395854122930027863e-01	0.000000000000000000e+00	5.340173293642225261e-01	1.264788219364411381e-02	4.021248867638744287e+02	6.942484705238921379e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.395364147253622455e-01	0.000000000000000000e+00	5.768133975220065546e-01	6.192419578274654078e-03	4.021248867638744287e+02	6.819624815061195022e+02
1.800000000000000000e+02	7.349998127356844879e-01	0.000000000000000000e+00	7.090728316789766117e-01	3.196765401284244832e-04	4.021248867638744287e+02	4.010822752252524879e+02
1.800000000000000000e+02	7.304279364843173639e-01	0.000000000000000000e+00	4.314068028794885712e-01	5.085932752831834325e-02	4.021248867638744287e+02	4.650633957868171819e+02
1.502500000000000000e+02	7.401464164318481975e-01	0.000000000000000000e+00	7.282945981904288546e-01	1.815615307201230732e-04	4.021248867638744287e+02	7.820906644143617541e+02
7.048333333333333428e+01	7.457340350432353215e-01	0.000000000000000000e+00	3.929864732938406213e-01	7.801605701081873456e-02	4.021248867638744287e+02	7.821811880452823971e+02
1.800000000000000000e+02	7.403337495578694583e-01	0.000000000000000000e+00	2.350235961879131030e-01	3.051178222429022924e-01	4.021248867638744287e+02	6.796414501626493347e+02
4.403333333333333144e+01	7.462403294178148183e-01	0.000000000000000000e+00	7.801125227463272527e-01	3.036427624482635325e-05	4.021248867638744287e+02	7.821787881654770445e+02
9.646666666666666856e+01	7.477356089825820673e-01	0.000000000000000000e+00	5.988015212489929961e-01	4.129437341114036882e-03	4.021248867638744287e+02	7.821644045055695642e+02
4.966666666666666430e+01	7.453836962356121809e-01	0.000000000000000000e+00	7.629610424725037365e-01	5.762337434613926525e-05	4.021248867638744287e+02	7.821698494671659319e+02
1.908333333333333215e+01	7.418659293244670438e-01	0.000000000000000000e+00	8.091409715723578699e-01	8.937934334678676509e-06	4.021248867638744287e+02	4.537266471196883231e+02
6.845000000000000284e+01	7.496621817492987727e-01	0.000000000000000000e+00	8.548076350524285161e-01	8.034267510761472645e-07	4.021248867638744287e+02	7.820951232802419781e+02
6.208333333333333570e+01	7.468989338673767131e-01	0.000000000000000000e+00	7.286900885876201883e-01	1.793734478184250071e-04	4.021248867638744287e+02	7.820952590583865458e+02
1.800000000000000000e+02	7.391216655356916965e-01	0.000000000000000000e+00	5.552775480359339877e-01	8.973112175622362241e-03	4.021248867638744287e+02	6.938068660317840113e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.396189006897677665e-01	0.000000000000000000e+00	5.960606417253727640e-01	4.350111518576988898e-03	4.021248867638744287e+02	6.938901905103386980e+02
4.758333333333333570e+01	7.487714757121537446e-01	0.000000000000000000e+00	8.355454832528291798e-01	2.423955551846767630e-06	4.021248867638744287e+02	7.822251525522242446e+02
1.800000000000000000e+02	7.389466799214187143e-01	0.000000000000000000e+00	6.774005811359706808e-01	7.421589619437859433e-04	4.021248867638744287e+02	6.442930700846807213e+02
1.609166666666666572e+02	7.407794365889895927e-01	0.000000000000000000e+00	7.761272644362587902e-01	3.541099551735313143e-05	4.021248867638744287e+02	7.820995946124273814e+02
1.306666666666666643e+01	7.444224515375065243e-01	0.000000000000000000e+00	5.386842178482769139e-01	1.175156974569272102e-02	4.021248867638744287e+02	4.199102498179341865e+02
1.800000000000000000e+02	7.365424780007202576e-01	0.000000000000000000e+00	1.286195087927410607e-01	5.784612209506785341e-01	4.021248867638744287e+02	4.267580944870531994e+02
4.533333333333333570e+01	7.471579814098519012e-01	0.000000000000000000e+00	7.878414956681492054e-01	2.233128443270779453e-05	4.021248867638744287e+02	7.821234105775586158e+02
4.750000000000000000e+01	7.461852566640044815e-01	0.000000000000000000e+00	5.307278712542983640e-02	8.192746188354986803e-01	4.021248867638744287e+02	7.822119082044250717e+02
6.701666666666666572e+01	7.473520661455909098e-01	0.000000000000000000e+00	7.589377773963875695e-01	6.646287785790628276e-05	4.021248867638744287e+02	7.820930552048146183e+02
4.420000000000000284e+01	7.486908542376158326e-01	0.000000000000000000e+00	4.039659101558341625e-01	6.934677744075776196e-02	4.021248867638744287e+02	7.822389690771822188e+02
1.800000000000000000e+02	7.402759447654113645e-01	0.000000000000000000e+00	6.021827463992639462e-01	3.870114555881721315e-03	4.021248867638744287e+02	6.393326422888239904e+02
1.800000000000000000e+02	7.387396898844746929e-01	0.000000000000000000e+00	6.570211808078055826e-01	1.212798422956883884e-03	4.021248867638744287e+02	4.752240288522573337e+02
1.800000000000000000e+02	7.353662178201951782e-01	0.000000000000000000e+00	6.930180041655958911e-01	4.962968027242354099e-04	4.021248867638744287e+02	4.042668865005449561e+02
1.800000000000000000e+02	7.342582746550920803e-01	0.000000000000000000e+00	4.475585113861718090e-01	4.190892032134177492e-02	4.021248867638744287e+02	4.046260713810831930e+02
1.800000000000000000e+02	7.385488777742961197e-01	0.000000000000000000e+00	6.046920713459732477e-01	3.686554984566884057e-03	4.021248867638744287e+02	6.971679155144004199e+02
1.800000000000000000e+02	7.405772793663938369e-01	0.000000000000000000e+00	5.725903293945935335e-01	6.672557560927839734e-03	4.021248867638744287e+02	7.014747444304166493e+02
1.800000000000000000e+02	7.371009644475901013e-01	0.000000000000000000e+00	7.223462292196634049e-01	2.173530052851591282e-04	4.021248867638744287e+02	4.903451542643322227e+02
1.800000000000000000e+02	7.367645517870314853e-01	0.000000000000000000e+00	6.834164489304550560e-01	6.373891257833014506e-04	4.021248867638744287e+02	4.040596174312923949e+02
1.800000000000000000e+02	7.381016726309930220e-01	0.000000000000000000e+00	6.882321236421162780e-01	5.628644744841084131e-04	4.021248867638744287e+02	4.219270805986062669e+02
1.800000000000000000e+02	7.387386707270228170e-01	0.000000000000000000e+00	6.557042956653501564e-01	1.250367987105246992e-03	4.021248867638744287e+02	6.773896496407010090e+02
1.800000000000000000e+02	7.378447901868454561e-01	0.000000000000000000e+00	6.489254895928989741e-01	1.459720277995821096e-03	4.021248867638744287e+02	6.926296271492394681e+02
2.380000000000000071e+01	7.418569364164168123e-01	0.000000000000000000e+00	7.938332382416661837e-01	1.744522368049715899e-05	4.021248867638744287e+02	4.771890433600322012e+02
4.726666666666666572e+01	7.471291090354060804e-01	0.000000000000000000e+00	7.877761679865611377e-01	2.239052424387723574e-05	4.021248867638744287e+02	7.822366085051260143e+02
1.800000000000000000e+02	7.336141933088022871e-01	0.000000000000000000e+00	2.250273678537967059e-01	3.267328063628542334e-01	4.021248867638744287e+02	4.545082300062501872e+02
4.798333333333333428e+01	7.494255985295952271e-01	0.000000000000000000e+00	6.928886760662292810e-01	4.980029547402585249e-04	4.021248867638744287e+02	7.821527712393458387e+02
6.254999999999999716e+01	7.515821365868631254e-01	0.000000000000000000e+00	7.611004977663026194e-01	6.157555608709398094e-05	4.021248867638744287e+02	7.820857284229498418e+02
