KD_RelA	k_RelA	k_SpoT_deg	k_SpoT_syn
0.329950565798219	82.3862265089983	0.001414252293132	0.002214439209206
0.329889927707094	82.3862568280439	0.001414252293132	0.002275077300331
0.329859621517242	82.3862871342337	0.00138394610328	0.002305383490183
0.329829328091938	82.3863477210843	0.001323359252672	0.002275090064879
0.329829328091938	82.3863477210843	0.001293078560767	0.002275090064879
0.329950399908648	82.3862569172218	0.001323346514945	0.002214554156524
0.329920144748005	82.3862266620612	0.001353601675588	0.00227506447781
0.329980629450202	82.38619641971	0.001414086377785	0.00227506447781
0.330131776901987	82.3861359607293	0.001474545358499	0.002335523458524
0.332972141660265	82.3831142960928	0.003438627372203	0.00230530681216
0.333002345405059	82.383084092348	0.00349903486179	0.002335510556954
0.333092917868525	82.3829935198845	0.003529225682946	0.002395892199264
0.33312309578276	82.3829331640561	0.003589581511417	0.002456248027736
0.333304085329107	82.3827823394341	0.00368007628459	0.002426083103344
0.333967429090049	82.3822697556188	0.004132356121596	0.002395931114211
0.337192303924822	82.3791654368527	0.006483199459095	0.002275375045621
0.34104843097565	82.375369561787	0.009375294747216	0.002245249053036
0.341018318041373	82.375369561787	0.009224730075831	0.002275361987313
0.340928018638547	82.3754899609908	0.009074231071121	0.002335561589197
0.337919345749143	82.3781676798624	0.005253216501578	0.002576255420349
0.337768977596649	82.3783781952758	0.005042701088087	0.002606329050848
0.335634678969579	82.3803621911827	0.001675920155243	0.002786692315108
0.335634678969579	82.3804523335769	0.0016158252258	0.002816739779829
0.335514541116949	82.3806325403558	0.00137554952054	0.002906843169302
0.335424476632504	82.3806925833455	0.001345528025725	0.002906843169302
0.33536445940276	82.3807826091901	0.001315519410853	0.002906843169302
0.33539445513831	82.380722617719	0.001345515146403	0.002876847433752
0.335484403478861	82.3806326693784	0.00140548070677	0.002816881873385
0.336593287117025	82.3796136952244	0.001765118643472	0.002846851701444
0.336713114519001	82.3794938678224	0.001914902895941	0.002876808551937
0.343210952085222	82.3726367028331	0.005598008981862	0.002876808551936
0.343330676413322	82.372546909587	0.005687802227938	0.002846877469911
0.345544624024618	82.3704227166086	0.007363222041891	0.002727204626057
0.345574529316932	82.370362906024	0.007441566755043	0.002757109918371
0.345484852041822	82.3704525832991	0.007321997054897	0.002757109918371
0.345425092974909	82.3705721014329	0.007202478921069	0.002757109918371
0.344379761548945	82.3715875662467	0.005858481373403	0.002966176203564
0.343006490623382	82.3731996668984	0.00448521044784	0.003205005929749
0.341156363834756	82.3750796344417	0.001441453473003	0.003413891212337
0.341066880333474	82.3751989457768	0.001411625639242	0.003443719046097
0.341037065341707	82.3752585757603	0.001381810647475	0.003443719046097
0.341186075829225	82.3751393673703	0.001381810647475	0.003413916948594
0.341245654311582	82.3751095781291	0.001411599888653	0.003443706189772
0.343717089332411	82.3727870247359	0.003108850445127	0.003294824562011
0.343836143146967	82.3727274978287	0.003138613898766	0.003294824562011
0.345888937650101	82.3708829578403	0.004507143567521	0.003205572627092
0.347583994093818	82.369217639229	0.00575613252605	0.003116359130055
0.347643444070781	82.3691879142405	0.005845307491494	0.003116359130055
0.347613731886479	82.3692473386091	0.005696746569983	0.003146071314357
0.347079142354977	82.3697522287221	0.004152376812311	0.003175770732774
0.346990082282455	82.3698116021038	0.004063316739789	0.003175770732774
0.346396601930278	82.3703754084384	0.003469836387611	0.003235118767991
0.346366940574397	82.370464392506	0.00344017503173	0.003235118767991
0.346277994567657	82.3705829871816	0.003410526362817	0.003294416105818
0.346159450691236	82.3707311670272	0.003321618455501	0.003353688044028
0.346178509668655	82.3707121080497	0.00334067743292	0.003353688044028
0.346326562054379	82.3705344451869	0.00339989838721	0.003353688044028
0.350736615608841	82.3661243916324	0.00627087284884	0.00323529734458
0.353902206282707	82.3631954806351	0.008726424493054	0.003353637182856
0.353872634025307	82.3632546251499	0.008578563206057	0.003324064925457
0.353754395742864	82.3633728634323	0.008460324923613	0.003324064925457
0.351804299012173	82.3656184293647	0.002019096328301	0.003589987206914
0.351745230528816	82.3656774978481	0.001989562086623	0.003560452965236
0.351686187188775	82.3656479761781	0.001960040416602	0.003589974635256
0.351656678116111	82.3657069943234	0.001930531343938	0.003560465562593
0.351627181697312	82.3657364907422	0.001901034925139	0.003589961981392
0.351597697888173	82.3658249421696	0.001871551116001	0.003560478172253
0.351568226638919	82.3658838846682	0.001812608617491	0.003560478172253
0.351686061281346	82.3657660500257	0.001842067278098	0.003560478172253
0.351656615161275	82.3657660500257	0.001783175037956	0.003560478172253
0.351656615161275	82.36573661643	0.001812608633689	0.00353104457652
0.351715457335307	82.365707195343	0.001900871894738	0.003501623489504
0.351656640311689	82.365707195343	0.001900871894738	0.003531032001313
0.351774224083226	82.3655896115714	0.001959663780506	0.003501636058429
0.356387419238102	82.3607413491474	0.00442787010541	0.003413485832539
0.356446160930623	82.3607119783012	0.004515982644191	0.003442856678799
0.356446160930623	82.3607413365121	0.004427908011341	0.003442856678799
0.356387469680266	82.3608000277625	0.004310525510628	0.00341351105362
0.356299470302486	82.3608293608884	0.004222526132848	0.00341351105362
0.356416752986133	82.3606827575338	0.004281167474671	0.003384190382709
0.356387444821381	82.3607120656986	0.004163934815664	0.003384190382709
0.356299558071656	82.3607999524483	0.004046752482696	0.00341348596595
0.356211708840737	82.3608878016792	0.004017469405723	0.003442769042923
0.355772649820551	82.3613854019021	0.003080810162659	0.003618392650997
0.355655617395171	82.3614731762211	0.002993035843624	0.003618392650997
0.355567880293174	82.3615901590238	0.002934544442293	0.003618392650997
0.355562100529859	82.3615959387871	0.002934544442293	0.003612612887682
0.355474438242833	82.3616251595495	0.002905323679951	0.003554171362998
0.355445229968654	82.3616835760978	0.002876115405772	0.003583379637177
0.355416034034398	82.3617711639006	0.002846919471517	0.003583379637177
0.355328483154543	82.3618295311538	0.002846919471517	0.003641746890413
0.355299311836347	82.361858702472	0.002788576835124	0.003641746890413
0.355415947714048	82.3617129076249	0.0028760537434	0.003612587920988
0.355590828044092	82.3615963207382	0.002934347186748	0.00355429447764
0.361213763615476	82.3560316539291	0.006139129118625	0.003437756952845
0.361242885679528	82.355973409801	0.006255617374833	0.003437756952845
0.361388434304639	82.355886080626	0.006401165999944	0.003466866677867
0.361359336806671	82.355886080626	0.006255678510106	0.003466866677867
0.360370438999076	82.3569913193521	0.005121354554334	0.003583207596408
0.359556393499869	82.3579798031726	0.004016578519695	0.00361228064995
0.359440149943425	82.358096046729	0.003929395852362	0.003583219760839
0.359643490987645	82.357950803126	0.003987493293568	0.003583219760839
0.362372924955776	82.3551342595631	0.005323173746057	0.003641292823991
0.365710717797389	82.3516223210081	0.008022432304927	0.003554219967254
0.365681705784566	82.3516513330209	0.007877372240812	0.003525207954431
0.365536707095204	82.3517673319724	0.007732373551451	0.003525207954431
0.364029357569581	82.3534775939341	0.005500336753892	0.003699132899694
0.361827247254068	82.3555927788425	0.00132791720871	0.003959909121267
0.361740359013255	82.3556796670833	0.00132791720871	0.003930946374329
0.361827210324242	82.3556507166463	0.001356867645706	0.003901995937334
0.361885086632179	82.3555639021844	0.001385805799674	0.003901995937334
0.364604120007749	82.3526713134869	0.00239821184377	0.003844144163385
0.364633033641642	82.352642399853	0.002456039111557	0.003815230529492
0.369777476421472	82.3473823516175	0.005403978232581	0.003497315526245
0.36983525471917	82.3473245733198	0.005519534827977	0.003497315526245
0.370874825944469	82.3462272481375	0.006472475117834	0.003439561569284
0.371105744402188	82.346025194487	0.006703393575553	0.003439561569284
0.372000177492421	82.3451019087164	0.007568973985456	0.003324150847964
0.372144380099872	82.344957706109	0.007713176592907	0.003295310326474
0.373931738239659	82.3431991763263	0.009241079518854	0.003324138683567
0.374133451565758	82.3430839115685	0.009442792844953	0.003324138683567
0.374075843524028	82.3431415196102	0.009241164698901	0.003324138683567
0.372261961664171	82.3449266096946	0.003252475383816	0.003295346908014
0.371686368292084	82.3454158640609	0.002705661680334	0.003237787570806
0.370247989224532	82.3466241024776	0.00100837438062	0.003582998547019
0.370132967286709	82.3467678798999	0.00100837438062	0.003554243062563
0.370190454301936	82.3466241623618	0.00100837438062	0.003554243062563
0.372000537710902	82.344699153022	0.001381883655486	0.003611706027927
0.372115415569446	82.3446704335574	0.001468042049394	0.003611706027927
0.372258952606672	82.3444981891127	0.001582871679175	0.003640413435372
0.372287648001011	82.344440798324	0.001611567073514	0.003611718041033
0.372689216009083	82.3440392303159	0.001869717935846	0.003554351182737
0.372717887566774	82.3439818872006	0.001898389493537	0.003583022740428
0.372746547328066	82.343924567678	0.001869729732245	0.003583022740428
0.372775195320598	82.3438672716929	0.001869729732245	0.003554374747895
0.373491098387833	82.3431800047484	0.002385179940655	0.003411194134448
0.375866914222925	82.3409473103492	0.003959515734992	0.002981829826902
0.375924139061959	82.3409186979297	0.004045352993543	0.002981829826902
0.376038540764258	82.340832896653	0.004131154270267	0.002953229401327
0.376067129258621	82.340832896653	0.004188331258993	0.002953229401327
0.376009976370867	82.3408900495407	0.004074025483486	0.002953229401327
0.375952847463959	82.3409186139942	0.003988332123124	0.003010358308236
0.375924294971771	82.3409471664863	0.003902674646561	0.003010358308236
0.375296404276234	82.341774840585	0.003046460061738	0.003095979766718
0.374183790976941	82.3430015680687	0.000650062186337	0.003495379412617
0.374155274401761	82.3430300846439	0.000650062186337	0.003466862837437
0.37412676979769	82.3430300846439	0.000621557582266	0.003466862837437
0.374155262492167	82.3430585773384	0.000593064887789	0.003466862837437
0.374126781649322	82.3431440198669	0.000564584044944	0.003495343680282
0.374098312655922	82.3431440198669	0.000593053038344	0.003466874686882
0.374041398403384	82.3431724769932	0.000564595912075	0.003466874686882
0.374069843710224	82.3431440316863	0.000593041218915	0.003438429380042
0.374098277107113	82.3431155982894	0.000593041218915	0.003381562586265
0.374183541678171	82.3430871767658	0.000593041218915	0.003353141062579
0.374211951338978	82.3430871767658	0.000593041218915	0.003324731401772
0.378159240315239	82.3386287280658	0.001814145002937	0.003125947064837
0.378130854383655	82.3386003421343	0.001870916866105	0.003125947064837
0.378215976542436	82.3385719680813	0.001870916866105	0.003097573011909
0.378215976542436	82.3385719680813	0.001927641279231	0.003097573011909
0.378244326843701	82.3385152674788	0.001984341881761	0.003125923313175
0.378272665290349	82.3384869290321	0.002012680328409	0.003125923313175
0.378300991949546	82.3384302757138	0.002069333646802	0.003125923313175
0.378357621704329	82.338373645959	0.002125963401585	0.003125923313175
0.378414227832129	82.3383170398312	0.002182569529385	0.003097620249275
0.378470810266065	82.3382604573972	0.002239151963321	0.003097620249275
0.378499089549646	82.3382321781136	0.002323989814064	0.003097620249275
0.37855562415348	82.3382604454156	0.002380524417898	0.003125887551191
0.378612135044153	82.3382039345249	0.002408779863235	0.003125887551191
0.378668622222906	82.3381474473461	0.002465267041988	0.003125887551191
0.378668622222906	82.3381474473461	0.002493498738748	0.003154119247952
0.380023171274436	82.3366517994351	0.003227212808327	0.003097679704139
0.382928586069959	82.3336899688183	0.00539922192731	0.003182303436047
0.383013174048192	82.3335771848473	0.005512005898288	0.003210499428792
0.383013174048192	82.3335490007803	0.005596558099346	0.003210499428792
0.383013174048192	82.3335771729067	0.0055120417202	0.003238671555174
0.382956853475924	82.3336898140513	0.005286759431125	0.003238671555174
0.381605727146535	82.3352379796371	0.003428960728217	0.003238671555174
0.381521317073206	82.3353223897104	0.003400824037107	0.003210534864065
0.381352567379306	82.3354348895063	0.003316449190157	0.003238659813048
0.381296341031201	82.3354911158545	0.003260222842051	0.003266772987101
0.381268239694538	82.3355192171911	0.003175918832062	0.003266772987101
0.381183971090507	82.3356034857951	0.003147829297385	0.003238683452424
0.381127815649029	82.3356596412366	0.003063596135167	0.003266761173163
0.381127815649029	82.3356877071242	0.002979398472291	0.003266761173163
0.379837331064661	82.337034299734	0.00143642777359	0.003350923211275
0.379809288897744	82.3371464684017	0.001408385606673	0.003350923211275
0.379725197956615	82.3372025290291	0.001408385606673	0.003350923211275
0.379669161051407	82.3372585659343	0.001408385606673	0.003322904758671
0.379613147844305	82.3373145791414	0.001380379003122	0.003322904758671
0.379585153112142	82.3373145791414	0.001352384270959	0.003322904758671
0.379641118863459	82.3372586133901	0.001352384270959	0.003322904758671
0.379669089996333	82.3372586133901	0.001380355403832	0.003322904758671
0.379697049295304	82.3372026947921	0.001408314702803	0.003322904758671
0.379724996857974	82.3371747472295	0.001436262265474	0.003322904758671
0.379697061029097	82.3371747472295	0.001436262265474	0.003322904758671
0.379669136965242	82.3372026712933	0.001436262265474	0.003294980694816
0.379697049297005	82.3371747589615	0.001436262265474	0.003294980694816
0.379724949988757	82.3371468582698	0.001492063648978	0.003239179311311
0.379780728057434	82.3370353021324	0.001519952683316	0.003211290276973
0.380143133306555	82.3364220009416	0.001770848625016	0.003211290276973
0.384155775684572	82.332186433987	0.004139422250928	0.002988365700418
0.384183629532527	82.332186433987	0.004222983794793	0.002960511852463
0.384294998077988	82.3321029075779	0.004334352340253	0.002988353988828
0.384294998077988	82.3321029075779	0.004378391643548	0.002999975669838
0.384267179300292	82.3321585451333	0.004322754088156	0.003027794447534
0.383989108167039	82.3322975806999	0.00387784027495	0.00311121578751
0.382877290425424	82.333381602998	0.002960590638118	0.003194602118131
0.381988207293846	82.3342429022816	0.00221042674585	0.003528008292471
0.380877315336438	82.3352704773422	0.00093290099483	0.003750186683952
0.380821794072766	82.3353259986059	0.00093290099483	0.003750186683952
0.380794045117389	82.3353537475613	0.00093290099483	0.003722437728575
0.380766307881456	82.3354092220331	0.00093290099483	0.003694700492642
0.380655405564451	82.3354646731917	0.000905175415579	0.003666974913391
0.380683119528295	82.3354646731917	0.000960603343265	0.003666974913391
0.380738524138791	82.3354646731917	0.000960603343265	0.003639272608143
0.380821595982026	82.3353816013484	0.000988293957677	0.003611581993731
0.38087695378324	82.3352985646466	0.001043651758891	0.003611581993731
0.381513298371064	82.3346898872148	0.001320323318815	0.003556247681746
0.381485642915799	82.3346898872148	0.00129266786355	0.003583903137011
0.381734436719593	82.334496380923	0.001430886643435	0.003611546892988
0.387758244605674	82.328279148013	0.004995433511805	0.003501018307923
0.387868726802909	82.3281962863651	0.005078295159731	0.003501018307923
0.387979162636237	82.3280858505317	0.005216339951392	0.003473409349591
0.389524614614519	82.3265679959102	0.006541013075633	0.003473409349591
0.393359028239154	82.3225128966093	0.009851298219202	0.003445823640061
0.393303880202167	82.3225128966093	0.00968585410824	0.003445823640061
0.391291835258154	82.3245249415533	0.006047635853313	0.003418261380554
0.38939084491916	82.3265912354001	0.003650734991103	0.003528463719045
0.389280689450928	82.3266738520012	0.003568118389929	0.003528463719045
0.388730145693301	82.3273069773225	0.002164231807975	0.00361104528269
0.388675114818665	82.3273620081971	0.002109200933339	0.003638560720008
0.388647611089446	82.3273895119263	0.002109200933339	0.003638560720008
0.388592627160467	82.3274444958553	0.002081708968849	0.003638560720008
0.388537666628649	82.327526936653	0.002054228702941	0.003666040985917
0.388620072459951	82.3274445308217	0.002109165923809	0.003666040985917
0.388620072459951	82.3274994447204	0.002109165923809	0.003666040985917
0.388729853915002	82.3274445539928	0.002136611287571	0.003666040985917
0.388757287746048	82.3273896863307	0.002136611287571	0.003611173323826
0.388839554537247	82.3273348418033	0.002164033551304	0.003583751060093
0.388894376045528	82.3272526095408	0.002218855059586	0.003583751060093
0.388894376045528	82.3272526095408	0.002273653472067	0.003583751060093
0.38894915136944	82.3272252218789	0.002273653472067	0.003556363398137
0.390482214732504	82.3255279017269	0.003259194205464	0.00358373952962
0.393765956681283	82.3221347017132	0.005804094215768	0.003529010497141
0.39382066244963	82.3220799959449	0.005913505752461	0.003529010497141
0.393711297813061	82.3221620194223	0.005804141115892	0.003556351656283
0.393629308954329	82.322244008281	0.005667493018006	0.003583681275861
0.393520036703804	82.3223259624689	0.005585538830112	0.003583681275861
0.39343811743074	82.3224624945907	0.005449006708339	0.003583681275861
0.393328938155093	82.3226262635042	0.005339827432692	0.003583681275861
0.393274371665164	82.3226262635042	0.005257977697799	0.003583681275861
0.393192556892086	82.3227353498683	0.00517616292472	0.003610952866887
0.393110776742648	82.3227898699679	0.00506712272547	0.003556432767262
0.39300178265022	82.3228988640603	0.005012625679256	0.003583681290369
0.392947308707642	82.3229805749742	0.004903677794098	0.003583681290369
0.392865632446527	82.3231167020761	0.004822001532984	0.003583681290369
0.391885933520351	82.3243685395928	0.002291112640362	0.003583681290368
0.391831529007112	82.3244229441061	0.002263910383743	0.003583681290368
0.39177714757121	82.3245045162599	0.001937621768329	0.003638062726271
0.391695610120022	82.3245860537111	0.001937621768329	0.003665241876667
0.391614107018422	82.3246675568127	0.001910454067796	0.003665241876667
0.391559794485396	82.3246947130792	0.001910454067796	0.00369239814318
0.391641228918161	82.3245861338356	0.001883309256875	0.00369239814318
0.39177689611833	82.3245318669555	0.001910442696908	0.003665264703147
0.396957204238327	82.3194058028995	0.004351425580676	0.003583898607021
0.40433127724014	82.3119503982102	0.009448211331929	0.003502566919501
0.404466772616057	82.3117878037591	0.009610805783029	0.003529665994684
0.404629298003216	82.3115981908074	0.009773331170188	0.003502578430158
0.404764678399026	82.3114357343324	0.00993578764516	0.003475502350996
0.404927066152127	82.3113004112048	0.010125240023778	0.003448437725479
0.405116438038108	82.3111110393188	0.010314611909759	0.003448437725479
0.405305729315502	82.3109217480415	0.010530944798209	0.003475479336535
0.405197608700536	82.3110028385027	0.01036876387576	0.003529539644018
0.404251954025006	82.3120295492933	0.004262536542339	0.003448483528972
0.402550495597522	82.3138660441039	0.001534801603039	0.003394468975718
0.402469508006045	82.3139470316953	0.001534801603039	0.003394468975718
0.402361570226203	82.3140549694752	0.001507817158078	0.003394468975718
0.402334597193639	82.3140549694752	0.00145387109295	0.003394468975718
0.402415481985804	82.3139471230856	0.001507794287727	0.00336750737833
0.402442432231983	82.3139471230856	0.001561694780085	0.00336750737833
0.402496309997043	82.3138932453205	0.001561694780085	0.00339444626086
0.402523237581068	82.3138393901525	0.001642477532161	0.00339444626086
0.402523237581068	82.3137855574876	0.001669393864606	0.00339444626086
0.402550142670467	82.3137048422194	0.001723204043402	0.00339444626086
0.402603930569086	82.3136510543208	0.001776991942022	0.00339444626086
0.402684578953817	82.313597288731	0.001830757531843	0.00342132905577
0.402765193787795	82.3135435455083	0.001857629143168	0.00342132905577
0.402792054263765	82.3134898245564	0.001911350095108	0.00344818953174
0.406980552047308	82.3091402307042	0.003898201607816	0.003340792152675
0.407463640043639	82.3087108191519	0.004381289604147	0.003394468596711
0.408241623228693	82.3077987009349	0.005078791770058	0.003421295603092
0.408268439010414	82.3077987009349	0.00518605489694	0.003421295603092
0.408214829924476	82.3077987009349	0.005132445811002	0.003421295603092
0.408161243113911	82.3078522877455	0.005052065595155	0.003474882413657
0.407598814173875	82.3083075873636	0.00448963665512	0.003474882413657
0.407491729481935	82.3084146720556	0.00438255196318	0.003474882413657
0.405886127393356	82.3099399940398	0.001545988273355	0.003769242796562
0.40601987175042	82.3097527519399	0.001572737144768	0.003715745053736
0.406153560508421	82.3096190631819	0.001599474896368	0.003689007302136
0.414786251472054	82.3008794658285	0.00592918367689	0.003314834938387
0.415721290155236	82.2998108501906	0.006864222360071	0.00328811954744
0.415854811089678	82.2996506250692	0.006997743294513	0.003261415360551
0.415988276033603	82.2995171601253	0.007104515249654	0.003261415360551
0.416388502196922	82.2990368887293	0.007531423157193	0.00323473361633
0.416548525099242	82.298876865827	0.007691446059513	0.003208063132611
0.416708480483913	82.2987435696731	0.007824742213406	0.003181403901832
0.416655184478205	82.298770217676	0.007664854196281	0.003154755898978
0.416122450235662	82.2992230417821	0.006998936393102	0.003154755898978
0.413619654398711	82.3018323395696	0.003830503365473	0.003287883337114
0.412182484358002	82.3032162810902	0.001302148664227	0.003474183157206
0.412049468894376	82.3033226934611	0.001275545571502	0.003474183157206
0.412182429047965	82.3032163253382	0.001302137602219	0.003447591126489
0.412873533653585	82.3025252207326	0.001514785173179	0.003394429233749
0.421455576662486	82.2936509100051	0.006350487425873	0.003102161515179
0.421986750451033	82.2931197362166	0.00688166121442	0.003181837583461
0.423579600764087	82.2914472433879	0.008262131485733	0.003075647562591
0.423765355003521	82.2912880254684	0.00836827676541	0.00310218388251
0.423844930322388	82.2911553999369	0.008553952509432	0.003128708988799
0.423818416392115	82.2911819138672	0.008368354997524	0.003128708988799
0.420638094427371	82.2946272626624	0.00338585058609	0.003473243868313
0.420161245540434	82.2949716535252	0.003067951328132	0.003473243868313
0.420081804065049	82.2950775754923	0.003014990344543	0.003446763376518
0.42000239585993	82.2951834530992	0.002962051541129	0.003420293974811
0.419975937537176	82.2952099114219	0.002909134895623	0.003420293974811
0.419870148740007	82.2953157002191	0.002856240497039	0.003420293974811
0.419817276391057	82.295368572568	0.002803368148089	0.003420293974811
0.419738000890963	82.2954478480681	0.002671242314597	0.003420293974811
0.419685172453196	82.295474262287	0.002618413876831	0.003420293974811
0.419658769109547	82.2955270689743	0.002565607189532	0.003420293974811
0.419579591942457	82.2956326385304	0.002512822411472	0.003393901585782
0.419685117565874	82.2955007315012	0.002539203817326	0.003393901585782
0.419711487959294	82.2954743611077	0.002512833423906	0.003367531192361
0.419685128672337	82.2955270796816	0.002486474136949	0.003341171905404
0.419754143472628	82.2954580648814	0.002529140628434	0.003341171905404
0.419833155420164	82.295352715618	0.00255547794428	0.00336750922125
0.419859481673266	82.295352715618	0.002581804197381	0.00336750922125
0.419938427117174	82.2952737701741	0.00263443449332	0.00336750922125
0.420017339603669	82.2951948576876	0.002687042817651	0.00336750922125
0.420017339603669	82.295142271474	0.002739629031249	0.00336750922125
0.420069903633241	82.2950634254296	0.002818475075607	0.003393791236036
0.420069903633241	82.2950371544814	0.002897287920281	0.003367520287811
0.420043643786892	82.2950634143277	0.002844768227582	0.003367520287811
0.420017394908274	82.2950896632064	0.002818519348964	0.003420018045046
0.419991157003718	82.2951421390155	0.002739805635297	0.003393780140491
0.419807567508162	82.2955355450774	0.00197922058228	0.003367553069697
0.419073511976317	82.2962958168782	0.001087867436468	0.003472418145675
0.419047306475101	82.2963482278807	0.001061661935252	0.003472418145675
0.418968722191589	82.2963744226418	0.001061661935252	0.003472418145675
0.418916354215538	82.2964006066298	0.001035477947226	0.003472418145675
0.418916354215538	82.2964006066298	0.000983131594465	0.003446244969294
0.41886402970421	82.2964529311412	0.000956969338801	0.003446244969294
0.418811726955556	82.2964529311412	0.000930817964474	0.003446244969294
0.418890148332182	82.2964006502234	0.000904677505599	0.003472385428169
0.418916277926566	82.2963222614403	0.000956936694369	0.003472385428169
0.423225869331604	82.2919604325636	0.002236754747986	0.003394029220804
0.423278084985003	82.2919343247369	0.002262862574686	0.003420137047503
0.423330278882469	82.2918821308394	0.002315056472152	0.003420137047503
0.423330278882469	82.2918821308394	0.002341142661279	0.00344622323663
0.423460655623761	82.2918039047946	0.002393293357795	0.003394072540113
0.425545819541372	82.2897708699749	0.003826843551153	0.003211620697323
0.425571873244066	82.2897448162722	0.003905004659236	0.003185566994628
0.42565000185693	82.2896666876594	0.003983133272101	0.003185566994628
0.42570206597917	82.2896666876594	0.003905037088741	0.003159534933508
0.42565002358462	82.2897187300539	0.003826973496916	0.003211577328059
0.425363909459074	82.2899788338044	0.003098682995526	0.003159556577959
0.42403792974765	82.2915128103332	0.001018714820743	0.003133556975773
0.423985951818384	82.2915647882625	0.00099272585611	0.003133556975773
0.423908016788542	82.2916427232924	0.00096674751283	0.003185513662334
0.423908016788542	82.2916427232924	0.000914812120446	0.003211481358526
0.423882059770529	82.2916427232924	0.000888855102432	0.003211481358526
0.423804220549573	82.2916686696994	0.000862908695447	0.003211481358526
0.423778284692336	82.2916946055566	0.000836972838209	0.003211481358526
0.423752359434821	82.2917205308141	0.000836972838209	0.003211481358526
0.423830103254746	82.2916427869942	0.000836972838209	0.003185566751884
0.427275339553547	82.2877312781136	0.001588189775541	0.003056046590275
0.43903095112827	82.2754060113525	0.006999914046724	0.002719432161924
0.439678020952765	82.2746036447701	0.00764698387122	0.002745314954903
0.439833253913446	82.2744742839696	0.007776344671787	0.002693570634676
0.439833253913446	82.2745260070806	0.007621175338716	0.002693570634676
