kS	KMaa	KMtf	krta	krtf
102.02806593609	108.475368745164	0.879076386327853	0.065626650093153	300.000251526161
101.765403182798	108.666163800458	0.916450996726753	0.110907766022542	299.99970563731
101.633583277915	108.754378768992	0.938754516635547	0.135386864559386	299.999443239378
101.632820518878	108.75457279711	0.938954963056366	0.136168098500503	299.999435082335
101.631493444004	108.755130182811	0.939313564635732	0.136552897901938	299.999430741784
101.628861144646	108.758188805135	0.940039371043168	0.136895312020112	299.999425995423
102.375431287948	108.288226729423	0.840977074285117	0.130769606964505	299.999538957045
102.384966407055	108.281339497953	0.839761387033749	0.130555156167106	299.999542127943
102.381709099226	108.283680587819	0.840219377191941	0.130790136951886	299.999540222913
102.256474214548	108.372464860574	0.855318895460964	0.140303156095258	299.999451341261
102.254476434446	108.373884365429	0.855622431458885	0.140555254491899	299.999449677228
102.253082114759	108.375317095099	0.855930268529695	0.140845913997199	299.999447371304
102.253709447929	108.374924042738	0.855818087259733	0.140544474193562	299.99944957719
102.251302165165	108.37733859432	0.856236433983935	0.140845944367281	299.999446910146
102.25029818924	108.378744027575	0.856644634068696	0.141095946508587	299.999445090896
102.536172125862	108.199063722808	0.824532941873194	0.091869374975905	299.999757862798
102.543996163421	108.193548442334	0.823599251386401	0.091702142227383	299.999760165768
102.542856752816	108.194262061902	0.823771431907002	0.091930430864734	299.99975793196
102.430492257757	108.287406865816	0.838275028534406	0.094929610558201	299.999716455139
102.432400758403	108.286304083843	0.837917451086604	0.094613410789633	299.999720593444
102.43443022306	108.284690584276	0.837452972534626	0.09431366801905	299.999724624102
102.95398177773	108.683806290217	0.918906516621188	0.101754028167736	299.999624550553
102.832634002786	108.785128332157	0.937939598671971	0.104474909284421	299.999580436623
102.830466058094	108.789934132285	0.939509847906555	0.10464514891823	299.999577120018
102.897512944313	108.749771505285	0.929538780947711	0.099299347659562	299.999639893389
103.427690339626	108.418897278747	0.866733079602164	0.063518587243453	300.000017208071
103.425261478297	108.420325311532	0.86697762891956	0.063683218140777	300.000015506342
103.421944456974	108.42663255703	0.868233695196205	0.063805723120515	300.000013027751
103.221276830615	108.554998343696	0.899042073054187	0.089165366311658	299.999738232406
103.205990870251	108.573751075583	0.902350315129765	0.08981848221524	299.999726393282
103.202971631029	108.575617544957	0.902866090099807	0.090107688837141	299.999722401721
103.206540951385	108.572920798972	0.902150340324229	0.089831099352103	299.999726348232
103.268375130693	108.518266777728	0.897428314359982	0.089834754982806	299.999730619483
103.360185795063	108.473033223073	0.878459575556126	0.062374925680756	300.000111826106
104.446303484832	108.995740477657	0.973230335257703	0.071183254309745	299.999966191694
103.723213643187	109.514229629459	1.08661458000646	0.115220291755451	299.999598629013
103.86822336353	109.424326836313	1.05878622624886	0.085459286710245	299.999889081508
104.081519996653	109.226493127247	0.999879546740194	0.08561223475904	299.999887969311
104.257529870412	109.116535016902	0.971651258326307	0.079029616126624	299.999944084391
106.342046075893	109.518198007269	1.07940429100744	0.086538515620389	299.999794348989
106.343923089602	109.517128455697	1.0790102178398	0.086278498842574	299.999797520379
106.347839467398	109.514619639584	1.07837271317581	0.08602397910215	299.999800830184
106.346792213073	109.516291117295	1.07905544472393	0.086287995687386	299.999797215846
106.346571875871	109.517456369063	1.08004314293778	0.086562794206135	299.999792986925
106.352222826226	109.51305831493	1.07856097403574	0.086272862902679	299.999798296372
106.369899510221	109.504177474406	1.07401163620308	0.085607960561037	299.999811644066
106.4302877277	109.47756441552	1.07038740924431	0.077731250263677	299.999938143147
106.432100330738	109.472655174438	1.0725630480183	0.075829357117039	299.999967094384
108.144801846794	110.246519971753	1.24026070426945	0.094413178805069	299.999732191568
108.18978432184	110.240528596765	1.23972131697203	0.094260435146271	299.999735978404
108.322298333062	110.583525441926	1.32431572968363	0.104856349344751	299.999612228525
108.320872062608	110.586378457359	1.32576125055607	0.1050721440127	299.999609165699
108.424196348792	110.518189002998	1.30872575446984	0.101927498380786	299.999658736123
108.453353576223	110.49604899845	1.30566922174094	0.101784689633013	299.999662768336
108.45334860386	110.496856899001	1.30659471227025	0.10198951793276	299.999660344644
108.65541587865	110.368108370851	1.26922550964068	0.077981128898534	299.999889543953
108.917287130327	110.125179924569	1.25682998625488	0.077501766185668	299.999904565289
110.292338925828	110.188857619924	1.35176463774152	0.083040330736212	299.999768790032
110.65092408935	110.560128981352	1.44851296648161	0.093595778842268	299.999684590155
111.907655166234	110.426440412607	1.57525839126503	0.101891759562052	299.999619854975
112.037670579756	110.308082439427	1.52429547981978	0.102193542813795	299.999621294212
112.038232616832	110.308054198043	1.52487587470271	0.102411061283378	299.999619009216
112.117963720959	110.25073061301	1.50712994089244	0.101778755458318	299.999640109288
112.176237130166	110.214359480623	1.49306768249479	0.09190964062792	299.999760330595
112.305092729966	110.099077076729	1.44773516686775	0.09211902326153	299.999763565993
112.077683994889	110.25958390913	1.49568223621865	0.111656569735739	299.999624731248
112.163197321745	110.201393406862	1.47892082704529	0.106452871509544	299.999669479833
112.620415710301	109.932956019527	1.39978419722584	0.104643943367035	299.999678621505
112.614795536802	109.937787277477	1.40106497317797	0.104863475771637	299.99967575109
112.616130903407	109.93695581335	1.40076390951979	0.104581499547817	299.999678600601
112.307412987484	110.172384832106	1.46380187168301	0.114473506909751	299.999541663427
112.319162336702	110.166314112019	1.46045442383618	0.112428317503627	299.999566234363
112.322593675079	110.16426157067	1.45964035049017	0.112093516189175	299.999570660593
112.883985403623	109.806249876794	1.42444042061871	0.108781523749838	299.999652569349
112.886336578036	109.805356140242	1.4236406144446	0.108344797688661	299.999658345712
112.682403527359	109.955941078698	1.46491132991697	0.115390918134388	299.999579681029
112.68294508886	109.95567614124	1.46474355899921	0.115048889624732	299.999583359608
112.680321740562	109.957252164873	1.46537715031787	0.115368815737754	299.999579518122
112.683686396769	109.955177012816	1.46461189462531	0.115042508985719	299.999583620576
112.676652379839	109.960574754679	1.46608953658816	0.115279226798676	299.999580383567
112.673801108075	109.962637059352	1.46670131895591	0.115513713821895	299.999578265563
112.399946246723	110.160952635419	1.52363866856558	0.129349997816713	299.999461739616
112.400849547436	110.160408608417	1.52339895821415	0.129034738468004	299.999464622576
113.413877164751	109.517955818565	1.36319589000342	0.115837131642245	299.99958730006
113.414933918329	109.517285223975	1.36295213552558	0.115547283083752	299.999590005083
113.415861078956	109.516677552792	1.36273041910196	0.115264701606853	299.999592568099
113.414759440035	109.517375474862	1.36297584944745	0.115538139177609	299.999590004182
112.896968809046	109.895237326245	1.47265950608557	0.162030086127032	299.999260020108
112.897896125003	109.894817243061	1.47236299430425	0.161643787227047	299.999263608994
112.902842898181	109.891587626785	1.47132078260224	0.161286762099034	299.999267923031
112.904052952848	109.891168057764	1.47096568249768	0.160860685360546	299.999272461754
113.343488687711	109.612114885791	1.42418212668403	0.158472107889837	299.99933908957
113.352125576596	109.588876623622	1.43784796835666	0.100105645787835	299.999994163544
113.354418427993	109.587452340924	1.43730330674795	0.099816403723049	299.999997709264
113.352380834755	109.588762003783	1.43778778941418	0.100119863810819	299.999994211126
113.350262519178	109.590081264526	1.43827633040434	0.100406617928024	299.999990735826
113.358266335205	109.694582582853	1.46657550160039	0.102822230187586	299.999943165626
113.359439229595	109.693850937826	1.46628888857425	0.102497461673221	299.999946924082
113.396948492814	109.690983639331	1.46812920318567	0.102655896101961	299.9999428255
113.411777062621	109.683366546646	1.46395455933557	0.098845735885116	299.999990863706
113.276802164246	109.780077744111	1.49235873818176	0.108891775751772	299.999892853152
113.276993369185	109.780216852841	1.49281118454067	0.109139646931052	299.999890486589
113.285333480434	109.774329840721	1.49120047318434	0.108924459290079	299.999893957733
113.285873214	109.774257267196	1.49148472476158	0.109237273464074	299.999889987625
113.283376504462	109.776607569231	1.49240663575336	0.109568420773895	299.999885436372
113.271798257534	109.792693847285	1.49666299903311	0.109924454078334	299.999877846312
113.228163000665	109.823959810332	1.50541094754427	0.111256489558875	299.999858758302
113.181308319217	109.861784061078	1.5158665098422	0.112548369141971	299.999861994547
113.182726065159	109.860997625908	1.51548934513048	0.112250032158127	299.999865212795
113.335971087077	109.761066002433	1.48344736253675	0.099016819260087	300.000019263089
113.337182609794	109.760181835958	1.48294005805253	0.098750424183408	300.000022311306
113.333858925311	109.763599183902	1.4840100253832	0.099006102773412	300.000018524956
113.330114816834	109.765847217314	1.48492348349224	0.09931451571003	300.000014204139
113.329301613411	109.767262381216	1.48603424837096	0.099639180527534	300.000009298992
113.330448343765	109.766906851192	1.48611301569296	0.099764896039182	300.000003535239
113.409333584432	109.723747406939	1.46498838264341	0.094513279002382	300.00003560335
113.412944423775	109.722049767918	1.46389276483784	0.094140438416404	300.00004138601
114.008586640358	109.830718642908	1.5024938087881	0.096623188317907	299.999982636004
114.009491662524	109.830301907054	1.5022214183947	0.09632160877776	299.999986304875
113.924542899373	109.891496986716	1.52056805024006	0.102964170628501	299.999930471122
113.925228786571	109.891069030942	1.52036795581822	0.102737020939333	299.999932315352
113.925549806564	109.891755261288	1.52165369716525	0.102960139203199	299.999929404674
113.922233425826	109.893846350537	1.52237962501669	0.103243213185485	299.99992596861
113.915629514956	109.973117771072	1.54459382674842	0.105196555945464	299.999888861958
113.853422069964	110.027399988279	1.55973685710843	0.106901823168759	299.999860645905
114.318607766471	110.015267107956	1.65476534896629	0.114053186998186	299.999757548768
114.373215802977	109.983521329149	1.64010579835556	0.106655113665574	299.99985061292
114.407551554318	109.979603857092	1.64099446367552	0.10682982172611	299.999846485191
114.644082321335	109.851671568362	1.57340066533678	0.057922420507902	300.000403359681
114.642204257447	109.854667455281	1.57440842237052	0.058079420181271	300.000400886501
120.685671285111	105.481775478281	2.18883542139499	0.076809444745036	300.000421534639
120.688928305442	105.480072159108	2.18772752708568	0.076484798082963	300.000426087011
120.697287676591	105.475236566735	2.18514458823336	0.076129224826394	300.000431636653
121.587489715275	105.755398294709	2.28583384968105	0.085191617250717	300.000343163646
121.585088578136	105.759071044976	2.28768430617464	0.085376123499023	300.00034006333
121.587153778898	105.75788272179	2.28700712868247	0.085120766336168	300.000343260484
121.593420637885	105.752877776649	2.28483157871428	0.084904354218757	300.000347797767
121.597546433114	105.750243947456	2.28307033365762	0.084593218259822	300.000352916427
121.705156631807	105.6462386492	2.22680057005906	0.084810579521452	300.000347543635
121.385408251643	105.873409629295	2.31811199373983	0.104443837394858	300.000137292508
121.387579239651	105.872175948052	2.31738358244525	0.104151245482813	300.000140793452
121.431649754108	105.832775458073	2.28645966606166	0.104286174430232	300.000136171073
121.580688787764	105.755166338548	2.23455550326538	0.081974217025603	300.000432936296
121.584831478718	105.752601090451	2.23329962990835	0.081676659984788	300.000436910351
121.585766290834	105.752061362924	2.23289361093068	0.081377314027354	300.000440873745
121.667264890809	105.823047334625	2.25822374176388	0.083537760938264	300.000403833223
121.465059303773	105.967122173453	2.31768022164629	0.100277596010988	300.000239697947
121.4667975212	105.966075584278	2.31712428307657	0.100019371124238	300.00024249724
121.590523189174	105.851330729864	2.30861647147009	0.099696295141162	300.000252412105
121.63035188635	105.856618078125	2.31189606371474	0.099867985919078	300.000248089533
121.650746014033	105.847055238985	2.30469316250919	0.098164422058848	300.000273440889
121.948803830947	105.713703658419	2.22403767607289	0.089915499867765	300.000445272157
121.953199845163	105.711550376781	2.22251140628423	0.08957998400889	300.000450616919
122.195756936702	105.856328199963	2.27439881686761	0.094081276171311	300.000369594437
122.198700538391	105.85492223255	2.27332524837958	0.09376713195072	300.000374007469
122.129109071811	105.904140766914	2.29191361496169	0.095973124070922	300.000340665122
122.131196281229	105.903016739989	2.29119075254146	0.095688878940717	300.000344200411
122.279277084701	105.869521099194	2.27826177014006	0.094464948946987	300.000312554575
122.285802385213	105.866098328228	2.2760405982596	0.09413117222666	300.000318351291
122.313921924223	105.853770272674	2.26502023982101	0.091950842518141	300.00035497704
122.387432123613	105.821721528522	2.23750943201481	0.087284155394977	300.000437364731
122.458211522812	105.787110255034	2.21270235909863	0.081944760480554	300.000524697548
123.511393219192	106.00093421318	2.2875784836007	0.087372241223431	300.000460117112
123.512567316191	106.00035617908	2.28714568866932	0.087086819199045	300.000463694554
123.510162495538	106.001830713087	2.28790300938695	0.087351153767575	300.000460244539
123.372411325773	106.099721342223	2.32534060856013	0.091972875732149	300.00043601078
123.37450604774	106.098510215039	2.32465513775417	0.091697778591742	300.000439463362
123.373136091429	106.10032175182	2.3257147013534	0.092000189243521	300.000435629987
123.370786307375	106.10222223769	2.32674163020773	0.092312538003092	300.000431617752
123.368318668987	106.103844709332	2.32757199599097	0.092598763706724	300.000427798853
124.072659948524	105.64979770864	2.35802464206475	0.096473348148382	300.000391100085
