vmax	KI_ppgpp	KM_rrn
5.00625976875016	1.36611738449746	19.9940666188175
5.00668995321517	1.36652104298023	19.9937215281167
5.00712002488814	1.3669245589761	19.9933764333977
5.00751508026281	1.36731600091405	19.993032230255
5.0078631579501	1.36766087041486	19.9927014467912
5.00812895448144	1.36792416693387	19.9924498184643
5.00836587704361	1.3681588375665	19.9922259683946
5.00879555792619	1.36856197261396	19.9918812020682
5.00921819990071	1.36896469491147	19.9915368630668
5.00964901449109	1.36936900609778	19.9911912712909
5.01007923479792	1.36977275564567	19.9908462761862
5.01048778533924	1.37017546309405	19.9905023926288
5.0108126606183	1.37049733309057	19.9901939131259
5.01111193643172	1.37079382424283	19.9899100589909
5.01137134974424	1.37105079540471	19.9896645559716
5.01159657117534	1.37127386684253	19.9894519519217
5.01168674907372	1.37136304914855	19.9893692995263
5.01176781704629	1.37144319866308	19.9892954145185
5.01186295922743	1.37153730240366	19.9892079843091
5.01199245150568	1.37166546285361	19.9890874961901
5.01206089443954	1.37173309487865	19.9890257622022
5.01211877959855	1.37179025956661	19.9889741860181
5.01216961640594	1.37184043622844	19.9889293941987
5.01237736260451	1.3720461834948	19.9887335932708
5.01277618441715	1.37244136495121	19.988389680285
5.01320559573744	1.37284430180649	19.9880451832893
5.01363534957731	1.37324755192669	19.9877002442182
5.01385866157795	1.37346873430836	19.9874894412829
5.01386240501699	1.37347221755712	19.9874899747264
5.01381252296084	1.37342252941605	19.9875421340328
5.01382931767682	1.37343895322692	19.9875301033661
5.01390663440082	1.37351538498289	19.9874598136578
5.01398292068817	1.37359079535878	19.9873905164092
5.01403928338192	1.37364645145017	19.9873403966903
5.0141225280811	1.37372876100902	19.9872644008715
5.01420613043262	1.37381142497755	19.9871880619036
5.01452584320265	1.37412818184685	19.9868844951591
5.01483813535425	1.37443758217697	19.9865880643995
5.0151421835796	1.3747388087332	19.9862995692207
5.01545899993441	1.37505269490023	19.9859987804255
5.01576683178006	1.37535767366127	19.9857066340144
5.01619580148374	1.37576012154509	19.9853622563108
5.01662584234741	1.37616358927145	19.9850168197206
5.01704661561986	1.37656557788743	19.9846726898612
5.01727363678401	1.37679043845757	19.984458301695
5.01734748590751	1.37686343269808	19.9843913445026
5.01730756623197	1.37682362263611	19.9844339156482
5.01722329887506	1.3767398401408	19.984519186027
5.01710235082823	1.3766196859208	19.9846397764987
5.01693539553236	1.37645391177256	19.9848046700424
5.01684259835535	1.37636167073673	19.9848981536505
5.01666802040526	1.37618833790311	19.9850703872223
5.01661889250207	1.37613939733589	19.9851218235074
5.01651939443479	1.37604051236342	19.9852217580837
5.01648217202078	1.37600337718136	19.985261731277
5.01641237266581	1.37593394022103	19.9853330700135
5.0162945777979	1.37581691281566	19.985450622044
5.01609368967423	1.37561749190929	19.9856481889454
5.01606948263488	1.37559326167329	19.9856756313845
5.01603505834633	1.37555890050589	19.9857129106875
5.01606069636871	1.37558409329437	19.9856923675631
5.01608533870718	1.37560829964379	19.9856727813137
5.0161784060806	1.37570034988597	19.9855873275971
5.01604918027282	1.37557198861809	19.9857158849328
5.01592316878551	1.37544681452978	19.9858413469296
5.01555451446526	1.37508103313643	19.9861791786656
5.0151807346905	1.37471016923293	19.9865169689088
5.01475941094208	1.37431503728743	19.9868542885361
5.01448963005083	1.37404730315532	19.9871181932808
5.01448983484219	1.37404727890635	19.9871221336712
5.01462078311222	1.37417688713701	19.9870002245462
5.01477171576686	1.37432630943765	19.986859080122
5.01467046194574	1.37422568443095	19.9869607006509
5.01460195239666	1.37415752662049	19.9870307953504
5.01448847244879	1.37404477813901	19.9871441882045
5.01436349630512	1.37392063052455	19.9872686498408
5.01437299431032	1.37392981976968	19.9872636451825
5.01435799144755	1.37391471642059	19.9872822267021
5.01446679068029	1.37402236378181	19.9871816371709
5.01460785464478	1.37416200125493	19.9870499935517
5.01471879515562	1.37427177172223	19.9869473434083
5.01486232656744	1.37441385552481	19.9868133247485
5.01495209642338	1.37450263583039	19.9867310509092
5.0150590728603	1.37460847617582	19.9866322156625
5.01519478401066	1.37474280644822	19.9865057224864
5.01524298921198	1.37479037558742	19.9864634569505
5.01540480467704	1.37495058743228	19.9863118392908
5.01539221146684	1.37493787411037	19.9863281011875
5.01539857974805	1.37494396125554	19.9863261095397
5.01506239994871	1.37461038467	19.9866539672839
5.01468218719271	1.3742331430992	19.9869917992595
5.01435974959119	1.37391319388899	19.9873064164635
5.0140621252994	1.37361785041288	19.9875971329196
5.01396337615093	1.37351970935943	19.9876963402569
5.01405072827918	1.37360609182474	19.9876163957875
5.014265904555	1.3738192082686	19.9874134297592
5.01449467403662	1.37404580159296	19.9871973817621
5.01461997536229	1.37416981118265	19.9870809066139
5.01474120849018	1.37428978785712	19.9869683422072
5.01495698248661	1.37450349873277	19.9867647874286
5.0150527327817	1.37459820895908	19.9866767529537
5.01512126631243	1.3746659341058	19.9866149143197
5.01531358400738	1.37485638917588	19.9864339318156
5.01557956619837	1.37511987873829	19.9861820565801
5.0157767704959	1.37531517877195	19.9859963691992
5.01593136347311	1.37546823045975	19.985851692993
5.01605408674609	1.37558968432169	19.9857376911259
5.01607157802847	1.37560679966003	19.9857249879996
5.01610158708011	1.37563632614416	19.9857002339898
5.01611179941893	1.37564622366399	19.9856945383467
5.01609823218304	1.37563254247787	19.9857117365022
5.01605359654436	1.37558805580236	19.9857588466755
5.01611180066805	1.37564553728484	19.9857069505544
5.01620118210665	1.37573393126985	19.9856250417061
5.01644944468015	1.37597984986938	19.9853902179484
5.01655305928136	1.376082356045	19.9852946078507
5.01669277079944	1.37622065214498	19.9851642522119
5.01674474580342	1.37627195795495	19.9851183518825
5.01684884307853	1.37637494310674	19.9850222799034
5.01698633740288	1.37651104108553	19.984894060153
5.01710050950812	1.3766240165673	19.9847882826395
5.01731571570685	1.37683716511544	19.9845852599929
5.01748827123037	1.37700802747556	19.9844232843626
5.01767739042144	1.37719531245124	19.9842453656766
5.01784705914137	1.37736331247106	19.9840861680903
5.01805211096113	1.37756639396122	19.9838929129179
5.01819277707912	1.37770563843839	19.9837616297326
5.01833735832114	1.37784876461604	19.9836265774663
5.01837745972224	1.37788829850948	19.9835921034691
5.01832840446673	1.37783943022259	19.9836434696822
5.01828875397542	1.37779988738047	19.9836857803731
5.0182849553893	1.37779589332117	19.9836935719363
5.01845132753155	1.37796062507625	19.9835375448417
5.01848489533236	1.37799368104715	19.983509361125
5.01860548233337	1.37811301703082	19.9833974061209
5.01876629566608	1.3782722371901	19.9832467287418
5.01902067551697	1.37852422526627	19.9830059943545
5.01923204526974	1.37873357056797	19.9828066535998
5.01951139447102	1.37901031470568	19.9825418849777
5.01971289070315	1.37920987105286	19.9823520466693
5.01990383738494	1.37939896792968	19.9821723610765
5.01993842040764	1.37943302979953	19.9821431995637
5.01982964332766	1.37932494242814	19.9822520778521
5.01964673008759	1.37914334240533	19.9824323526996
5.01939165598039	1.37889018706058	19.982682128126
5.01917797263923	1.37867807594959	19.9828920350964
5.0191169406529	1.37861733160749	19.9829549354924
5.01906182885235	1.37856245709839	19.983012135508
5.01905660537999	1.3785570488165	19.9830213002264
5.01900809937722	1.37850872410896	19.9830721398284
5.01892452497353	1.37842562710402	19.9831567467418
5.01874192231688	1.37824433547606	19.9833367185086
5.01852880412609	1.37803278468652	19.9835460788177
5.01829856475009	1.37780425666593	19.9837719274639
5.01810553102144	1.37761262234817	19.9839619414724
5.01789823441653	1.37740684553303	19.9841656898176
5.01765475498173	1.37716518951358	19.9844042852718
5.01740806117702	1.37692034727397	19.984645972337
5.01726749362691	1.37678073895147	19.9847854554476
5.01726409393801	1.37677714021834	19.9847928635706
5.01735533342836	1.37686737783212	19.9847091623906
5.01733639220307	1.37684836915317	19.98473153368
5.01728115537575	1.37679337160818	19.984788851248
5.01734403634593	1.37685549097704	19.9847324530203
5.01740106681589	1.37691180998168	19.9846816837192
5.0174636081231	1.37697359315321	19.9846256095137
5.01759076270085	1.37709944070793	19.9845073371979
5.01782919058826	1.37733561256119	19.9842819649024
5.01808244833072	1.37758648744287	19.9840423191119
5.01816217724927	1.37766531236423	19.9839696983921
5.01826440430166	1.37776644434182	19.9838754201658
5.01826506641246	1.37776687266738	19.9838789185893
5.01814646908673	1.37764904877417	19.9839972486537
5.01784901016442	1.37735386486881	19.984287838296
5.01763378088865	1.37714022140633	19.9844992266659
5.01746654802355	1.37697417113455	19.9846643907752
5.0173374079492	1.37684589300906	19.9847928714331
5.01725828051907	1.37676720611975	19.9848731934453
5.01708952446943	1.37659964592451	19.985039822384
5.01705695579713	1.37656712438569	19.9850753150318
5.01709997822255	1.37660955387515	19.9850380324122
5.01709750759219	1.37660687623997	19.9850445472019
5.01716351104029	1.37667209189585	19.9849851411568
5.01718503387973	1.37669320467763	19.9849685562765
5.01730689614745	1.37681380479747	19.9848553798852
5.01748920513878	1.37699433679832	19.9846840221318
5.0176850367342	1.37718827553172	19.9844996511338
5.0178460833208	1.3773477265338	19.9843487569436
5.01808603955386	1.37758541342979	19.9841219139999
5.0183371658427	1.377834174731	19.9838843193774
5.01865686247719	1.37815091927678	19.9835807332087
5.01907852542487	1.37855286304051	19.983236721687
5.01950758510552	1.37895535922299	19.9828920884486
5.01972475462154	1.3791704527768	19.9826871664135
5.01979818568294	1.37924303176727	19.9826206060629
5.01984312574079	1.37928736118916	19.9825814782293
5.01998591241182	1.37942870613283	19.982448152085
5.02011006005022	1.37955157056443	19.9823327674191
5.02025089146957	1.37969097694456	19.9822013227097
5.02039877657202	1.37983737679249	19.982063086784
5.02049472500909	1.37993228205818	19.9819748478747
5.0206426869233	1.38007875845042	19.9818365381928
5.02094306209548	1.38037634668901	19.9815515299919
5.02112156728629	1.38055310650997	19.9813838182002
5.02146016017336	1.38088858531319	19.9810620270498
5.02178982570157	1.38121521306079	19.980748825153
5.02213415278951	1.3815563772589	19.9804215116432
5.02256277898884	1.38195838983882	19.9800770116834
5.02293198100561	1.38232421572646	19.9797329600899
5.02330043696805	1.38268930261058	19.9793890220363
5.02372916020253	1.38309140969961	19.9790444455147
5.02413752784789	1.38349318519239	19.978700155988
5.02431637093378	1.38367027986914	19.9785321119108
5.02443539056338	1.38378806097685	19.9784216537022
5.02454594629555	1.38389744990792	19.9783193439743
5.02451253376514	1.38386409032889	19.9783556560205
5.02448558205319	1.38383713702883	19.9783857478271
5.02443626273894	1.38378800535762	19.9784373774895
5.02416620712807	1.38351999218313	19.9787016101283
5.0238501735347	1.38320638585265	19.9790101326614
5.02352764840046	1.38288634224615	19.9793249071092
5.02321654099304	1.38257762124733	19.9796286796346
5.02293581866144	1.38229903134624	19.9799031796602
5.02269693775276	1.38206193285442	19.9801373730783
5.02236286439167	1.38173043826827	19.9804632638116
5.02208640539776	1.38145607674841	19.9807336508873
5.0217342823171	1.38110668368086	19.9810720833808
5.02149084159634	1.38086506450635	19.9813106614304
5.02140375493709	1.38077848483875	19.9813986555845
5.02142384598931	1.38079817659528	19.9813834492464
5.02145272012094	1.3808265775829	19.9813597866037
5.02148388704695	1.38085725233571	19.9813339163821
5.02156706472985	1.38093949683761	19.9812579731236
5.02165361701391	1.38102508724062	19.9811787811588
5.0217863629885	1.38115647840245	19.9810551195353
5.02184308254874	1.38121248935986	19.9810046479615
5.02171943485681	1.38108965794689	19.9811278497354
5.02162536038987	1.38099615063824	19.9812225728368
5.02152207561006	1.38089351062004	19.9813261645165
5.0214046578922	1.38077685673329	19.9814433659706
5.02116881729001	1.38054277456366	19.9816746207157
5.02085330378533	1.38022968635569	19.9819826188694
5.02068588208143	1.38006344808118	19.9821479762384
5.02051571236397	1.37989448542162	19.9823159786769
5.02033767924566	1.37971772594288	19.982491552724
5.02015142004272	1.37953280932719	19.9826750489287
5.02004663344512	1.37942868016521	19.9827800836808
5.0199187027736	1.37930160208951	19.9829074052194
5.01993142088602	1.37931398408019	19.9828992989279
5.01992713335902	1.3793095047255	19.9829075654044
5.01987379703964	1.37925639144078	19.982963057853
5.01990169441265	1.37928382425092	19.9829403377285
5.0199369291506	1.37931853220272	19.9829105539267
5.01990374015319	1.37928539621202	19.9829466474785
5.01992402805077	1.3793052844723	19.982931253235
5.0200254008322	1.37940556883086	19.9828377988898
5.02020805161284	1.37958643912028	19.9826661073416
5.02046389577475	1.37983987717139	19.9824239690924
5.02052092309371	1.37989619326394	19.9823732042212
5.02055936049518	1.37993407645745	19.9823403366471
5.02051652077885	1.37989137027689	19.9823857235961
5.02045941959806	1.37983452282311	19.982444842947
5.02039095433026	1.37976640706061	19.9825149049302
5.02035452675419	1.37973005821171	19.9825541180619
5.02042938672828	1.37980405342746	19.9824861855044
5.02065936420336	1.38003184515381	19.9822689402329
5.02100522987322	1.38037453311797	19.9819401648387
5.02135846156015	1.38072452372427	19.9816043002658
5.02171670076107	1.38107947910051	19.9812636134276
5.02207189157008	1.38143141253678	19.9809258563898
5.02250075035244	1.3818336631712	19.9805812348913
5.0229303759861	1.38223663306572	19.9802358364441
5.02327864135845	1.38258170076218	19.9799047353969
5.02352480894718	1.38282554718197	19.9796718829
5.0236377283473	1.38293727969617	19.9795672973854
5.02365247915346	1.38295167566624	19.9795572305802
5.0235652916737	1.38286499443114	19.979645326764
5.02355285425972	1.38285243219058	19.9796614398612
5.0235864954105	1.38288555920828	19.9796331840092
5.02386424027538	1.38316071272748	19.9793699344837
5.02423351084668	1.38352660852616	19.9790260487025
5.02449730493343	1.38378793135426	19.9787762250854
5.02475557877429	1.38404378133061	19.9785317125993
5.02500273986668	1.38428861313483	19.9782978977337
5.02528777469109	1.3845709953605	19.9780276232949
5.02545291565095	1.38473450623649	19.9778727589482
5.02536260198309	1.38464472471182	19.977963869734
5.02525834593616	1.3845411182119	19.978068408152
5.02513238604222	1.38441599057008	19.97819384964
5.02502781514935	1.38431207216166	19.9782986904366
5.02507000187923	1.38435367212494	19.9782622052347
5.02494863788143	1.38423310201743	19.9783832194214
5.02490149779364	1.38418613064452	19.978432751272
5.0248754014196	1.38416002487663	19.978462018086
5.02476189378555	1.38404724494705	19.9785754654334
5.02470104819155	1.38398668330305	19.9786381955619
5.02472606415452	1.38401125757336	19.9786182443848
5.02494525539291	1.3842283569539	19.9784113501556
5.02523168908573	1.38451212466703	19.9781397310422
5.02552103097045	1.38479877556436	19.9778653101939
5.02561374307802	1.38489047238201	19.9777801768683
5.02577571620829	1.38505084178477	19.9776283620297
5.02595296117345	1.38522635350188	19.9774618444258
5.02614283006964	1.38541438117231	19.9772831738743
5.0263602700128	1.385629745366	19.9770779608297
5.02664151371039	1.38590836864554	19.9768113302878
5.02684555568249	1.38611044913429	19.9766190128258
5.0271170091679	1.38637936592524	19.9763618022288
5.02723469969543	1.38649582964284	19.976252616692
5.02731058399513	1.38657084168426	19.9761836834187
5.02726407554587	1.38652449618316	19.9762326108276
5.02724085641264	1.3865012429222	19.9762591087833
5.02717762932431	1.38643831916178	19.9763241366358
5.02700331357861	1.38626524160606	19.9764961602022
5.02695519584773	1.38621729992364	19.9765466363298
5.02684956856338	1.38611233351	19.9766524991027
5.02679287716738	1.38605589094305	19.9767112315085
5.0267443471023	1.3860075408479	19.9767621042856
5.02669939108412	1.38596273496621	19.976809534747
5.02662467301626	1.38588841811782	19.9768856276734
5.0265891753658	1.38585299117616	19.9769239490448
5.02657836706456	1.3858420454147	19.9769384945329
5.02663147071415	1.38589447102606	19.9768914975251
5.02651731621186	1.38578105103619	19.9770055702454
5.02639459099142	1.38565913211504	19.9771278973979
5.02622216740244	1.38548793214847	19.9772980934363
5.02604365621292	1.38531069679273	19.9774741505125
5.02583345876287	1.38510204047115	19.9776807293866
5.02557412647136	1.38484466021578	19.9779346401799
5.02527141108848	1.38454425974346	19.978230342631
5.02490996428537	1.38418561727127	19.9785683547407
5.02448897472348	1.38379092093213	19.9789059453421
5.02406831695803	1.3833965760067	19.9792433127286
5.02364776888847	1.38300232583441	19.9795805150999
5.02328935267805	1.3826466901043	19.9799187304566
5.02292578120809	1.38228594184439	19.9802567596585
5.02255600176513	1.38191903766403	19.9805947557159
5.02225350916879	1.38161885927475	19.9808902248472
5.02200677380336	1.38137397163354	19.9811319824488
5.02183591435252	1.38120432372135	19.9813006558759
5.021670219418	1.38103979707475	19.9814643544393
5.02163672497741	1.38100635763176	19.9815007408667
5.02175543989845	1.38112383813781	19.9813905799059
5.02196123495839	1.38132765711212	19.9811965934894
5.02214035449824	1.38150502769843	19.9810282859161
5.0223165242958	1.3816794741271	19.9808628141706
5.02235415657269	1.38171655878071	19.9808307152771
5.022267715185	1.381630617656	19.9809180901657
5.02216584081296	1.38152937361225	19.9810203272101
5.02192465424206	1.38128998787177	19.9812567405494
5.02180731925476	1.38117341391785	19.9813738655293
5.02184478313946	1.38121033179462	19.9813419291077
5.0221637776881	1.38152638233398	19.9810389887739
5.02242569122789	1.38178584065877	19.9807909843176
5.02268582205017	1.38204353129494	19.9805446946603
5.02281632553057	1.38217269876766	19.9804231831437
5.02270170892235	1.38205881965384	19.9805376930862
5.02245971903962	1.38181863715108	19.9807748829466
5.02229436014604	1.38165444285349	19.9809382613558
5.02210752078054	1.38146894848908	19.9811223280797
5.02215730581156	1.38151808274366	19.9810785284945
5.02234266301995	1.38170163716069	19.9809042125272
5.02255670222697	1.38191362975832	19.9807022874272
5.02289507720619	1.3822488949299	19.9803806910481
5.0232418523151	1.38259248841804	19.980051007337
5.02340799930827	1.38275699641482	19.9798951797823
5.0236062385009	1.38295332296166	19.9797084578701
5.02361189333457	1.38295870045335	19.9797071482016
5.0234986516383	1.38284618487348	19.9798203359679
5.02337857595443	1.38272689242204	19.9799401053314
5.02317242159375	1.38252224466292	19.9801427809672
5.02299142464476	1.38234254330531	19.9803212241991
5.02293275370964	1.38228413867382	19.9803818568929
5.02283671799867	1.3821886844238	19.9804784721709
5.02274340966302	1.38209593467124	19.9805724605563
5.02268243615125	1.38203524702733	19.9806353101423
5.02260047757808	1.38195375169411	19.9807183678123
5.02264165005142	1.38199434654808	19.9806828603085
5.02260259269456	1.38195539051167	19.9807246048983
5.02263126510473	1.38198359144158	19.9807011331566
5.02258175455423	1.3819342707586	19.9807529442829
5.02245752451388	1.3818108604769	19.9808767102585
5.02236547753283	1.38171936225843	19.9809694823604
5.0225057921017	1.38185825828969	19.9808385273945
5.02264063071483	1.38199172521218	19.9807128434498
5.0227410042821	1.38209102012685	19.9806203383623
5.02271417776489	1.38206419212276	19.9806503052947
5.02270202871485	1.38205191743787	19.9806661391418
5.02272176891742	1.3820712620085	19.9806512675097
5.02268944932734	1.38203898657399	19.9806865244081
5.02257521593651	1.38192548786214	19.9808006644672
5.0224419812032	1.38179314749143	19.9809331043064
5.022351853846	1.38170355143023	19.9810240290739
5.02224349182594	1.38159587450799	19.9811325142139
5.02218774397018	1.38154036826279	19.9811903311581
5.02219919879253	1.38155149669422	19.9811834378068
5.02225226274669	1.38160388187792	19.98113648164
5.02236497665721	1.38171541079554	19.9810320966325
5.02249040944129	1.38183955082719	19.9809154668095
5.02281793116485	1.38216405488713	19.9806043152499
5.02313287936279	1.3824760937963	19.9803052632335
5.02346516503461	1.38280532201784	19.9799895232894
5.02377727389348	1.38311454643533	19.9796931996353
5.0241151942896	1.38344936108653	19.9793720330364
5.0243239529254	1.38365611790667	19.9791751833811
5.02443571644252	1.38376670474006	19.9790717081039
5.02441070430653	1.38374167418386	19.9790999298015
5.02435297940001	1.383684206789	19.9791596539773
5.02426679665763	1.38359852155586	19.9792467840283
5.02424557033019	1.38357724473932	19.9792713602615
5.02429339944222	1.38362443930025	19.9792294420954
5.02448738949164	1.38381655300116	19.9790468074043
5.02468826103247	1.38401548926306	19.978857547265
5.02469207967766	1.38401904631084	19.9788580061656
5.0246357288171	1.38396294188893	19.9789164071393
5.02457202551425	1.38389954686524	19.9789818887605
5.02445818014627	1.38378643218614	19.9790956603743
5.0244017522943	1.38373025107194	19.9791541353988
5.02432434347287	1.38365326577889	19.9792328158059
5.02419512138915	1.38352490395037	19.9793613961059
5.02412267453056	1.38345283935517	19.9794352971409
5.02395751085834	1.38328883831435	19.979598493336
5.02388477963519	1.38321649205054	19.9796726676593
5.02378801515558	1.38312031503327	19.9797699869461
5.0237555819351	1.38308792652637	19.9798053544553
5.02361183782841	1.38294516560568	19.9799479184898
5.02363918947837	1.38297205674339	19.9799257185684
5.02361133243725	1.38294420617134	19.9799566789938
5.02358226417193	1.38291515458876	19.9799888060798
5.02353371072349	1.38286678229989	19.9800396964353
5.02350501023803	1.38283809564887	19.9800714689368
5.02354439422987	1.38287691743215	19.9800376835408
5.02362848969769	1.38296007159304	19.9799608491148
5.02371867196899	1.38304926079835	19.9798781539918
5.02380917163343	1.38313876502799	19.9797951533369
5.02394483124654	1.38327304584416	19.9796686752824
5.024037117887	1.38336432211475	19.9795839562409
5.024175013865	1.38350082044687	19.9794553245989
5.02418598302737	1.38351146781112	19.9794488983604
5.02404792220893	1.38337434205472	19.9795859904076
5.02382906438723	1.38315709740668	19.97980090477
5.02355437504849	1.38288448969208	19.9800695968876
5.0232930814135	1.382625164906	19.9803253855668
5.02318812642709	1.38252086637159	19.9804305915464
5.02312731143466	1.38246033591782	19.9804932892538
5.02319460257748	1.38252682789039	19.9804326345415
5.02322095508208	1.38255272831832	19.9804113965833
5.02310430158083	1.38243682978	19.9805278688198
5.02292711030821	1.38226090244336	19.9807026456749
5.02277208663957	1.38210695636888	19.9808560715663
5.02274105850795	1.38207596101823	19.9808900855686
5.0227678343053	1.38210228083991	19.9808684405065
5.02285284642301	1.38218634357601	19.9807907252083
5.02289594299925	1.38222884634125	19.9807533657913
5.02290336677241	1.38223597851549	19.9807503537319
5.022949907302	1.38228189616705	19.9807096782404
5.02290034624771	1.38223252536363	19.980761537875
5.02285683041635	1.38218914909164	19.9808075761069
5.02284232322643	1.38217453645388	19.9808256810324
5.02285494821204	1.38218682654134	19.9808176608451
5.02292959084708	1.38226060852267	19.9807499308336
5.02294262531489	1.38227330467891	19.980741516415
5.02299071130531	1.3823207555313	19.9806993533458
5.02310216208515	1.3824310333907	19.9805961844168
5.02319077225453	1.3825186639647	19.9805150066623
5.02342354233748	1.38274922720156	19.9802950501977
5.02360012225132	1.38292407954305	19.9801291812574
5.02369398009038	1.38301691297365	19.9800429482186
5.02374052120985	1.38306283063036	19.9800022717795
5.02363838806302	1.38296132989036	19.9801047614494
5.02350934668463	1.38283314736035	19.9802331658409
5.02346589600419	1.38278983395981	19.9802791432207
5.02346091022134	1.38278466034247	19.9802880811648
5.02345489890162	1.38277846989566	19.9802980065372
5.02357250038718	1.38289484416469	19.9801889146748
5.023652804672	1.38297423792795	19.9801157314895
5.02374583451478	1.38306624894087	19.9800302984261
5.02381386786373	1.38313347616674	19.9799689287927
5.02390561914455	1.38322422026657	19.9798847232244
5.02415452528186	1.38347078091934	19.9796492306685
5.02432246834329	1.38363706927973	19.9794916726496
5.02462341389271	1.3839352250656	19.9792060901168
5.024989994604	1.38429845417246	19.9788621419973
5.02539923800594	1.38470017916822	19.9785177961398
5.02572941170322	1.38502731377044	19.9782040750752
5.02608629601375	1.3853809300946	19.9778646440722
5.02632123881923	1.38561364836707	19.9776425814982
5.0265910213719	1.38588090841867	19.9773869811923
5.02665110412774	1.38594025260338	19.9773332626063
5.0266814420918	1.38597010336774	19.977308185985
5.02667278135259	1.38596128533178	19.9773206634372
5.02671606309118	1.38600397051456	19.9772831227023
5.02685735957525	1.38614383890944	19.9771512086283
