vmax	KI_ppgpp	KM_rrn
11.6749506727629	1.56386918081854	14.1424635914894
11.6760165583379	1.5649250510002	14.1416291777417
11.6769737744831	1.56587326449113	14.1407947758641
11.6778471921157	1.56673846214327	14.1399984369001
11.6784070489444	1.56729303008477	14.139491376598
11.6787096786441	1.56759277129155	14.1392216644214
11.6791784227015	1.56805708065311	14.1387986251603
11.6802627969963	1.56913124602601	14.1379609025652
11.68571225176	1.57450548438296	14.1337671948016
11.6878776151576	1.57664446884874	14.1320923803951
11.6885877179414	1.57734789304431	14.13144630182
11.6894414683579	1.57819360703538	14.1306677520931
11.6926779536832	1.58138755323593	14.1281516254218
11.6934557771	1.58215805687039	14.1274429836536
11.6941465851505	1.58284236639129	14.1268145805379
11.6951844358539	1.58387048008123	14.1259766721687
11.6962331171884	1.58490932269051	14.1251385247729
11.6969958803442	1.58566491307962	14.1244436320913
11.6980326537536	1.58669196131459	14.1236051355252
11.6986502843518	1.58730376638973	14.1230442964844
11.6992508128927	1.58789863260572	14.1224992040671
11.7000435607184	1.58868393181374	14.1217765006959
11.7010979625264	1.58972843430191	14.1209367691617
11.7031989106887	1.59180348493294	14.1192584571312
11.7053781348643	1.59395048535953	14.1175776372865
11.7060204900667	1.59458678802065	14.1169937643665
11.7069062333736	1.59546421196086	14.1161849867825
11.7077534580675	1.59630348248301	14.1154117152579
11.7086421662533	1.59718384424821	14.1146001391727
11.7095997604166	1.59813245152151	14.1137595484498
11.7100338930361	1.59856247801795	14.1133679280499
11.7106830190215	1.59920549896255	14.1127775940687
11.7114235765354	1.59993908975655	14.1121028446373
11.7117283793009	1.60024098489101	14.1118307761623
11.7118926938233	1.60040369917759	14.1116885354807
11.7119608151379	1.60047111288925	14.1116352086395
11.7123315587325	1.60083833182619	14.111302227118
11.712634853637	1.60113873555377	14.1110315161971
11.7132080361619	1.60170652200675	14.1105112948073
11.7137591929268	1.60225248503008	14.1100114454515
11.7138574400761	1.60234974392461	14.1099302883683
11.7141831872431	1.60267239580801	14.1096387579074
11.7144841586638	1.60297050027864	14.1093701469281
11.7151677457999	1.60364765903858	14.1087478844423
11.7162126687172	1.60468278391849	14.107905468639
11.7183627537281	1.60680637370775	14.106219439131
11.7191365171966	1.60757287159255	14.1055137000438
11.7198941805898	1.6083234233524	14.1048227875304
11.7201330072581	1.60855995838799	14.1046116027508
11.7206969503744	1.60911858752524	14.1040998149896
11.7209687632893	1.6093878022153	14.1038581255984
11.7215032847072	1.6099172887485	14.1033734719176
11.7216519237269	1.61006447232623	14.1032456865899
11.721462564844	1.609876789295	14.1034305119508
11.7212501077165	1.6096662197242	14.1036367088908
11.7215147337386	1.60992831679083	14.1034016311777
11.7221262613989	1.61053409614458	14.1028457395043
11.7231398309579	1.61153817506381	14.1020029492244
11.7264005444398	1.61475547260914	14.0994706079171
11.7270952394702	1.61544364543654	14.0988377060458
11.7276659323039	1.61600896684405	14.0983194921419
11.7284155898557	1.61675159767995	14.0976356665998
11.7287476417277	1.61708049886871	14.0973381159896
11.7292194347329	1.61754783521814	14.0969113899498
11.7297248896165	1.61804852082038	14.0964535188018
11.7304072412938	1.61872446572368	14.0958319496
11.7306701387003	1.61898485284434	14.0955983635876
11.7306069537054	1.61892217445359	14.0956665122772
11.730812515367	1.61912575729069	14.0954859678004
11.7307037526916	1.61901792372693	14.0955962936196
11.7310141432742	1.61932536391823	14.095318764425
11.7315100220602	1.61981656586585	14.0948696868545
11.7319124766447	1.62021521572669	14.0945069803424
11.7320686936362	1.62036991169419	14.0943720718162
11.7324660764771	1.62076354044497	14.0940140131796
11.7328223486851	1.62111643268357	14.0936940603489
11.7330675030508	1.62135923870586	14.0934769004107
11.7332066583574	1.62149703023867	14.0933577830661
11.7335154949763	1.62180292926763	14.0930816845516
11.7337899993395	1.62207480959589	14.0928374032892
11.7343815230713	1.62266077182882	14.092299757495
11.7349824369109	1.62325604036021	14.0917533796348
11.7349466411935	1.62322049720418	14.0917961875096
11.7351634562147	1.62343522484987	14.0916052555911
11.7351886412227	1.62346009871852	14.0915916389378
11.7352495445294	1.62352035990405	14.0915449748835
11.7354537155145	1.62372256413527	14.0913656980388
11.7357859869105	1.62405168150238	14.0910678831563
11.7358256395881	1.62409088942231	14.0910408663804
11.7356853969189	1.62395186322322	14.0911803568074
11.7351638107972	1.62343500320148	14.0916729079199
11.7348471725641	1.6231212092862	14.0919756773242
11.7347098296778	1.62298505616329	14.0921124769592
11.7346571624389	1.62293279769532	14.0921709021505
11.7350300431192	1.62330214509247	14.0918355486773
11.7352831047335	1.62355278576929	14.0916110465434
11.7355907661635	1.62385751997016	14.0913360207863
11.7359008943853	1.62416470187859	14.091058667771
11.7359060131577	1.62416969525225	14.0910636206112
11.735832362533	1.62409664659647	14.0911414693474
11.7355907336203	1.62385717237149	14.0913748016058
11.7350917010221	1.62336266407735	14.0918464348678
11.734757259582	1.62303123180223	14.0921656806281
11.734600159167	1.62287550460054	14.092320765629
11.7351907108161	1.62346050236308	14.0917840168691
11.7355083890831	1.62377516564603	14.0914996672612
11.7359629510214	1.62422543967033	14.0910886917176
11.7361703672379	1.62443085670152	14.0909064369844
11.7365790702831	1.62483569306495	14.0905379285832
11.7372581717984	1.62550842213093	14.0899191712594
11.7393884855646	1.62761221939861	14.0882264126296
11.7399811114024	1.62819927070965	14.0876876633596
11.740835206544	1.62904536511988	14.0869069168154
11.7412254128946	1.62943188002847	14.0865554275833
11.7411411732572	1.62934834035642	14.0866431017754
11.7409847230027	1.62919325696724	14.0867976297131
11.7409479134156	1.62915670924073	14.0868413916048
11.7407300720148	1.62894079899917	14.0870527643298
11.7396777634638	1.62789808571843	14.0878872349569
11.7393035015495	1.62752720368238	14.0882433881712
11.7387477580784	1.62697650561768	14.0887676072841
11.7379064416401	1.62614285803879	14.0895562749787
11.737084201518	1.62532811347901	14.0903272373511
11.7363922588394	1.62464247206334	14.0909775016654
11.7357351133946	1.62399130754982	14.0915955317807
11.7355254760275	1.62378352899309	14.091799252409
11.7354359967493	1.62369479808628	14.0918917516942
11.7353768704073	1.62363613994437	14.0919561561002
